accident,where,year,date,time,whether,state
負傷,神戸市中央区,2017,308,8,晴,乾燥
負傷,神戸市中央区,2017,309,15,晴,乾燥
負傷,神戸市中央区,2017,220,15,雨,湿潤
負傷,神戸市中央区,2017,311,16,晴,乾燥
負傷,神戸市中央区,2017,312,0,晴,乾燥
負傷,神戸市中央区,2017,312,12,晴,乾燥
負傷,神戸市中央区,2017,313,13,曇,乾燥
負傷,神戸市中央区,2017,314,11,晴,乾燥
負傷,神戸市中央区,2017,316,20,晴,乾燥
負傷,神戸市中央区,2017,320,16,曇,乾燥
負傷,神戸市中央区,2017,320,21,雨,湿潤
負傷,神戸市中央区,2017,321,3,雨,湿潤
負傷,神戸市中央区,2017,324,11,晴,乾燥
負傷,神戸市中央区,2017,325,9,晴,乾燥
負傷,神戸市中央区,2017,314,11,晴,乾燥
負傷,神戸市中央区,2017,325,19,晴,乾燥
負傷,神戸市中央区,2017,326,16,雨,湿潤
負傷,神戸市中央区,2017,328,16,晴,乾燥
負傷,神戸市中央区,2017,328,18,晴,乾燥
負傷,神戸市中央区,2017,328,19,晴,乾燥
負傷,神戸市中央区,2017,330,0,晴,乾燥
負傷,神戸市中央区,2017,330,11,晴,乾燥
負傷,神戸市中央区,2017,329,22,晴,乾燥
負傷,神戸市中央区,2017,331,6,晴,乾燥
負傷,神戸市中央区,2017,331,8,曇,乾燥
負傷,神戸市中央区,2017,331,11,雨,湿潤
負傷,神戸市中央区,2017,331,16,雨,湿潤
負傷,神戸市中央区,2017,402,11,晴,乾燥
負傷,神戸市中央区,2017,402,14,晴,乾燥
負傷,神戸市中央区,2017,403,10,晴,乾燥
負傷,神戸市中央区,2017,404,7,晴,乾燥
負傷,神戸市中央区,2017,405,10,晴,乾燥
負傷,神戸市中央区,2017,405,17,晴,乾燥
負傷,神戸市中央区,2017,405,21,晴,乾燥
負傷,神戸市中央区,2017,406,10,曇,乾燥
負傷,神戸市中央区,2017,408,3,雨,湿潤
負傷,神戸市中央区,2017,408,15,雨,湿潤
負傷,神戸市中央区,2017,329,1,晴,乾燥
負傷,神戸市中央区,2017,410,11,曇,乾燥
負傷,神戸市中央区,2017,410,15,曇,乾燥
負傷,神戸市中央区,2017,411,12,雨,湿潤
負傷,神戸市中央区,2017,411,15,雨,湿潤
負傷,神戸市中央区,2017,414,11,晴,乾燥
負傷,神戸市中央区,2017,415,12,曇,乾燥
負傷,神戸市中央区,2017,415,12,晴,乾燥
負傷,神戸市中央区,2017,415,13,晴,乾燥
負傷,神戸市中央区,2017,418,11,晴,乾燥
負傷,神戸市中央区,2017,419,14,晴,乾燥
負傷,神戸市中央区,2017,419,20,晴,乾燥
負傷,神戸市中央区,2017,420,14,曇,乾燥
負傷,神戸市中央区,2017,419,5,晴,乾燥
負傷,神戸市中央区,2017,322,10,晴,乾燥
負傷,神戸市中央区,2017,422,13,晴,乾燥
負傷,神戸市中央区,2017,418,8,晴,乾燥
負傷,神戸市中央区,2017,422,19,晴,乾燥
負傷,神戸市中央区,2017,423,18,晴,乾燥
負傷,神戸市中央区,2017,426,14,雨,湿潤
負傷,神戸市中央区,2017,426,19,雨,湿潤
負傷,神戸市中央区,2017,427,11,晴,乾燥
負傷,神戸市中央区,2017,314,11,晴,乾燥
負傷,神戸市中央区,2017,501,10,晴,乾燥
負傷,神戸市中央区,2017,501,12,晴,乾燥
負傷,神戸市中央区,2017,504,14,晴,乾燥
負傷,神戸市中央区,2017,504,16,晴,乾燥
負傷,神戸市中央区,2017,505,10,晴,乾燥
負傷,神戸市中央区,2017,504,16,晴,乾燥
負傷,神戸市中央区,2017,421,20,曇,乾燥
負傷,神戸市中央区,2017,507,18,晴,乾燥
負傷,神戸市中央区,2017,510,16,晴,乾燥
負傷,神戸市中央区,2017,510,18,晴,乾燥
負傷,神戸市中央区,2017,423,10,晴,乾燥
負傷,神戸市中央区,2017,513,14,曇,湿潤
負傷,神戸市中央区,2017,513,17,曇,乾燥
負傷,神戸市中央区,2017,514,18,晴,乾燥
負傷,神戸市中央区,2017,515,11,晴,乾燥
負傷,神戸市中央区,2017,515,17,晴,乾燥
負傷,神戸市中央区,2017,516,12,晴,乾燥
負傷,神戸市中央区,2017,516,19,晴,乾燥
負傷,神戸市中央区,2017,517,10,晴,乾燥
負傷,神戸市中央区,2017,519,14,晴,乾燥
負傷,神戸市中央区,2017,520,16,晴,乾燥
負傷,神戸市中央区,2017,522,0,晴,乾燥
負傷,神戸市中央区,2017,513,9,雨,湿潤
負傷,神戸市中央区,2017,522,6,晴,乾燥
負傷,神戸市中央区,2017,513,9,雨,湿潤
負傷,神戸市中央区,2017,522,9,晴,乾燥
負傷,神戸市中央区,2017,523,12,晴,乾燥
負傷,神戸市中央区,2017,523,16,晴,乾燥
負傷,神戸市中央区,2017,525,9,雨,湿潤
負傷,神戸市中央区,2017,525,11,晴,乾燥
負傷,神戸市中央区,2017,526,7,晴,乾燥
負傷,神戸市中央区,2017,526,15,晴,乾燥
負傷,神戸市中央区,2017,527,12,晴,乾燥
負傷,神戸市中央区,2017,523,15,晴,乾燥
負傷,神戸市中央区,2017,530,11,晴,乾燥
負傷,神戸市中央区,2017,530,23,晴,乾燥
負傷,神戸市中央区,2017,410,11,晴,乾燥
負傷,神戸市中央区,2017,601,14,晴,乾燥
負傷,神戸市中央区,2017,601,18,晴,乾燥
負傷,神戸市中央区,2017,601,13,晴,乾燥
負傷,神戸市中央区,2017,602,0,晴,乾燥
負傷,神戸市中央区,2017,602,18,晴,乾燥
負傷,神戸市中央区,2017,604,13,晴,乾燥
負傷,神戸市中央区,2017,605,8,晴,乾燥
負傷,神戸市中央区,2017,605,20,晴,乾燥
負傷,神戸市中央区,2017,607,1,晴,乾燥
負傷,神戸市中央区,2017,607,9,晴,乾燥
負傷,神戸市中央区,2017,607,10,雨,湿潤
負傷,神戸市中央区,2017,609,15,晴,乾燥
負傷,神戸市中央区,2017,609,23,晴,乾燥
負傷,神戸市中央区,2017,610,9,晴,乾燥
負傷,神戸市中央区,2017,608,3,晴,乾燥
負傷,神戸市中央区,2017,612,1,晴,乾燥
負傷,神戸市中央区,2017,612,12,晴,乾燥
負傷,神戸市中央区,2017,502,15,晴,乾燥
負傷,神戸市中央区,2017,614,6,晴,乾燥
負傷,神戸市中央区,2017,614,6,晴,乾燥
負傷,神戸市中央区,2017,613,10,晴,乾燥
負傷,神戸市中央区,2017,614,10,晴,乾燥
負傷,神戸市中央区,2017,614,15,晴,乾燥
負傷,神戸市中央区,2017,614,17,晴,乾燥
負傷,神戸市中央区,2017,615,7,晴,乾燥
負傷,神戸市中央区,2017,615,15,晴,乾燥
負傷,神戸市中央区,2017,615,22,晴,乾燥
負傷,神戸市中央区,2017,617,0,晴,乾燥
負傷,神戸市中央区,2017,611,10,晴,乾燥
負傷,神戸市中央区,2017,619,9,晴,乾燥
負傷,神戸市中央区,2017,621,11,雨,湿潤
負傷,神戸市中央区,2017,621,20,曇,乾燥
負傷,神戸市中央区,2017,622,5,晴,乾燥
負傷,神戸市中央区,2017,622,8,晴,乾燥
負傷,神戸市中央区,2017,624,13,曇,乾燥
負傷,神戸市中央区,2017,625,21,曇,乾燥
負傷,神戸市中央区,2017,626,19,晴,乾燥
負傷,神戸市中央区,2017,621,8,曇,乾燥
負傷,神戸市中央区,2017,627,8,曇,乾燥
負傷,神戸市中央区,2017,627,20,雨,湿潤
負傷,神戸市中央区,2017,628,17,晴,乾燥
負傷,神戸市中央区,2017,630,19,晴,乾燥
負傷,神戸市中央区,2017,625,0,雨,湿潤
負傷,神戸市中央区,2017,702,3,晴,乾燥
負傷,神戸市中央区,2017,703,10,晴,乾燥
負傷,神戸市中央区,2017,703,16,晴,乾燥
負傷,神戸市中央区,2017,703,19,晴,乾燥
負傷,神戸市中央区,2017,704,13,雨,湿潤
負傷,神戸市中央区,2017,705,11,雨,湿潤
負傷,神戸市中央区,2017,705,22,晴,乾燥
負傷,神戸市中央区,2017,706,8,晴,乾燥
負傷,神戸市中央区,2017,701,9,曇,乾燥
負傷,神戸市中央区,2017,708,0,晴,乾燥
負傷,神戸市中央区,2017,708,9,晴,乾燥
負傷,神戸市中央区,2017,703,14,晴,乾燥
負傷,神戸市中央区,2017,711,10,晴,乾燥
負傷,神戸市中央区,2017,713,0,晴,乾燥
負傷,神戸市中央区,2017,713,0,晴,乾燥
負傷,神戸市中央区,2017,713,14,晴,乾燥
負傷,神戸市中央区,2017,714,10,晴,乾燥
負傷,神戸市中央区,2017,716,3,晴,乾燥
負傷,神戸市中央区,2017,717,15,晴,乾燥
負傷,神戸市中央区,2017,718,8,曇,乾燥
負傷,神戸市中央区,2017,718,13,晴,乾燥
負傷,神戸市中央区,2017,719,7,晴,乾燥
負傷,神戸市中央区,2017,718,23,晴,乾燥
負傷,神戸市中央区,2017,721,9,晴,乾燥
負傷,神戸市中央区,2017,715,1,晴,乾燥
負傷,神戸市中央区,2017,721,2,晴,乾燥
負傷,神戸市中央区,2017,722,18,晴,乾燥
負傷,神戸市中央区,2017,723,13,曇,乾燥
負傷,神戸市中央区,2017,723,14,曇,乾燥
負傷,神戸市中央区,2017,724,14,晴,乾燥
負傷,神戸市中央区,2017,724,16,晴,乾燥
負傷,神戸市中央区,2017,724,21,晴,乾燥
負傷,神戸市中央区,2017,725,13,晴,乾燥
負傷,神戸市中央区,2017,727,11,晴,乾燥
負傷,神戸市中央区,2017,731,0,晴,乾燥
負傷,神戸市中央区,2017,802,10,晴,乾燥
負傷,神戸市中央区,2017,714,20,晴,乾燥
負傷,神戸市中央区,2017,803,4,晴,乾燥
負傷,神戸市中央区,2017,803,19,晴,乾燥
負傷,神戸市中央区,2017,803,23,晴,乾燥
負傷,神戸市中央区,2017,803,22,晴,乾燥
負傷,神戸市中央区,2017,804,9,晴,乾燥
負傷,神戸市中央区,2017,806,9,晴,乾燥
負傷,神戸市中央区,2017,806,17,晴,乾燥
負傷,神戸市中央区,2017,807,9,雨,湿潤
負傷,神戸市中央区,2017,808,10,曇,乾燥
負傷,神戸市中央区,2017,704,17,晴,湿潤
負傷,神戸市中央区,2017,806,15,晴,乾燥
負傷,神戸市中央区,2017,810,15,晴,乾燥
負傷,神戸市中央区,2017,726,14,晴,乾燥
負傷,神戸市中央区,2017,811,9,晴,乾燥
負傷,神戸市中央区,2017,811,16,晴,乾燥
負傷,神戸市中央区,2017,812,18,晴,乾燥
負傷,神戸市中央区,2017,814,18,曇,乾燥
負傷,神戸市中央区,2017,815,0,雨,湿潤
負傷,神戸市中央区,2017,716,18,晴,乾燥
負傷,神戸市中央区,2017,711,1,曇,湿潤
負傷,神戸市中央区,2017,816,9,晴,乾燥
負傷,神戸市中央区,2017,816,12,晴,乾燥
負傷,神戸市中央区,2017,816,13,晴,乾燥
負傷,神戸市中央区,2017,818,10,晴,乾燥
負傷,神戸市中央区,2017,818,15,晴,乾燥
負傷,神戸市中央区,2017,818,19,晴,乾燥
負傷,神戸市中央区,2017,730,8,曇,乾燥
負傷,神戸市中央区,2017,819,12,晴,乾燥
負傷,神戸市中央区,2017,821,8,晴,乾燥
負傷,神戸市中央区,2017,821,9,晴,乾燥
負傷,神戸市中央区,2017,821,16,晴,乾燥
負傷,神戸市中央区,2017,822,12,晴,乾燥
負傷,神戸市中央区,2017,822,18,晴,乾燥
負傷,神戸市中央区,2017,823,8,晴,乾燥
負傷,神戸市中央区,2017,824,12,晴,乾燥
負傷,神戸市中央区,2017,825,7,晴,乾燥
負傷,神戸市中央区,2017,825,13,晴,乾燥
負傷,神戸市中央区,2017,826,1,晴,乾燥
負傷,神戸市中央区,2017,826,10,晴,乾燥
負傷,神戸市中央区,2017,826,11,晴,乾燥
負傷,神戸市中央区,2017,826,5,曇,湿潤
負傷,神戸市中央区,2017,827,10,晴,乾燥
負傷,神戸市中央区,2017,818,18,晴,乾燥
負傷,神戸市中央区,2017,829,10,晴,乾燥
負傷,神戸市中央区,2017,829,14,晴,乾燥
負傷,神戸市中央区,2017,831,0,晴,乾燥
負傷,神戸市中央区,2017,831,6,晴,乾燥
負傷,神戸市中央区,2017,901,10,晴,乾燥
負傷,神戸市中央区,2017,903,16,晴,乾燥
負傷,神戸市中央区,2017,831,22,晴,乾燥
負傷,神戸市中央区,2017,906,19,晴,乾燥
負傷,神戸市中央区,2017,907,18,雨,湿潤
負傷,神戸市中央区,2017,904,14,晴,乾燥
負傷,神戸市中央区,2017,710,17,晴,乾燥
負傷,神戸市中央区,2017,910,10,晴,乾燥
負傷,神戸市中央区,2017,913,17,晴,乾燥
負傷,神戸市中央区,2017,913,18,晴,乾燥
負傷,神戸市中央区,2017,604,20,晴,乾燥
負傷,神戸市中央区,2017,916,10,雨,湿潤
負傷,神戸市中央区,2017,916,19,曇,乾燥
負傷,神戸市中央区,2017,917,3,曇,乾燥
負傷,神戸市中央区,2017,918,19,晴,乾燥
負傷,神戸市中央区,2017,904,15,晴,乾燥
負傷,神戸市中央区,2017,919,19,晴,乾燥
負傷,神戸市中央区,2017,920,16,晴,乾燥
負傷,神戸市中央区,2017,923,1,晴,乾燥
負傷,神戸市中央区,2017,923,13,曇,乾燥
負傷,神戸市中央区,2017,923,16,曇,乾燥
負傷,神戸市中央区,2017,923,19,晴,乾燥
負傷,神戸市中央区,2017,921,17,晴,乾燥
負傷,神戸市中央区,2017,927,7,晴,乾燥
負傷,神戸市中央区,2017,719,10,晴,乾燥
負傷,神戸市中央区,2017,927,12,曇,乾燥
負傷,神戸市中央区,2017,928,7,曇,乾燥
負傷,神戸市中央区,2017,928,20,晴,乾燥
負傷,神戸市中央区,2017,928,18,晴,湿潤
負傷,神戸市中央区,2017,929,18,晴,乾燥
負傷,神戸市中央区,2017,930,6,曇,乾燥
負傷,神戸市中央区,2017,930,19,晴,乾燥
負傷,神戸市中央区,2017,930,21,晴,乾燥
負傷,神戸市中央区,2017,1002,6,雨,湿潤
負傷,神戸市中央区,2017,1002,9,雨,湿潤
負傷,神戸市中央区,2017,1002,20,雨,湿潤
負傷,神戸市中央区,2017,1005,11,晴,乾燥
負傷,神戸市中央区,2017,1007,1,雨,湿潤
負傷,神戸市中央区,2017,1008,9,晴,乾燥
負傷,神戸市中央区,2017,1008,14,晴,乾燥
負傷,神戸市中央区,2017,1008,15,晴,乾燥
負傷,神戸市中央区,2017,1009,11,晴,乾燥
負傷,神戸市中央区,2017,1009,12,晴,乾燥
負傷,神戸市中央区,2017,1009,20,晴,乾燥
負傷,神戸市中央区,2017,1011,13,晴,乾燥
負傷,神戸市中央区,2017,1011,15,晴,乾燥
負傷,神戸市中央区,2017,1012,0,晴,乾燥
負傷,神戸市中央区,2017,1012,0,晴,乾燥
負傷,神戸市中央区,2017,1013,19,雨,湿潤
負傷,神戸市中央区,2017,1014,12,曇,湿潤
負傷,神戸市中央区,2017,1015,18,雨,湿潤
負傷,神戸市中央区,2017,1015,19,雨,湿潤
負傷,神戸市中央区,2017,1016,11,雨,湿潤
負傷,神戸市中央区,2017,1017,10,雨,湿潤
負傷,神戸市中央区,2017,1016,13,雨,湿潤
負傷,神戸市中央区,2017,1018,17,曇,乾燥
負傷,神戸市中央区,2017,1018,22,雨,湿潤
負傷,神戸市中央区,2017,1019,16,曇,乾燥
負傷,神戸市中央区,2017,1019,22,雨,湿潤
負傷,神戸市中央区,2017,1017,9,雨,湿潤
負傷,神戸市中央区,2017,1021,19,雨,湿潤
負傷,神戸市中央区,2017,1022,22,雨,湿潤
負傷,神戸市中央区,2017,1020,16,曇,乾燥
負傷,神戸市中央区,2017,1023,22,晴,乾燥
負傷,神戸市中央区,2017,1026,8,晴,乾燥
負傷,神戸市中央区,2017,1028,4,雨,湿潤
負傷,神戸市中央区,2017,1027,16,晴,乾燥
負傷,神戸市中央区,2017,1028,13,雨,湿潤
負傷,神戸市中央区,2017,1028,17,雨,湿潤
負傷,神戸市中央区,2017,1029,13,雨,湿潤
負傷,神戸市中央区,2017,1030,9,晴,乾燥
負傷,神戸市中央区,2017,1030,18,晴,乾燥
負傷,神戸市中央区,2017,1031,16,曇,乾燥
負傷,神戸市中央区,2017,1004,12,晴,乾燥
負傷,神戸市中央区,2017,1103,4,晴,乾燥
負傷,神戸市中央区,2017,1022,11,雨,湿潤
負傷,神戸市中央区,2017,1030,17,晴,乾燥
負傷,神戸市中央区,2017,1029,13,雨,湿潤
負傷,神戸市中央区,2017,1105,16,晴,乾燥
負傷,神戸市中央区,2017,1105,23,晴,乾燥
負傷,神戸市中央区,2017,1106,9,晴,乾燥
負傷,神戸市中央区,2017,1106,20,晴,乾燥
負傷,神戸市中央区,2017,1107,10,晴,乾燥
負傷,神戸市中央区,2017,1107,11,晴,乾燥
負傷,神戸市中央区,2017,1106,15,晴,乾燥
負傷,神戸市中央区,2017,1109,17,晴,乾燥
負傷,神戸市中央区,2017,1110,10,晴,乾燥
負傷,神戸市中央区,2017,1110,18,晴,乾燥
負傷,神戸市中央区,2017,1105,12,晴,乾燥
負傷,神戸市中央区,2017,1102,14,晴,乾燥
負傷,神戸市中央区,2017,1010,9,晴,乾燥
負傷,神戸市中央区,2017,1111,21,曇,乾燥
負傷,神戸市中央区,2017,1106,18,晴,乾燥
負傷,神戸市中央区,2017,1031,23,晴,乾燥
負傷,神戸市中央区,2017,1108,10,雨,湿潤
負傷,神戸市中央区,2017,1115,5,晴,乾燥
負傷,神戸市中央区,2017,1116,16,晴,乾燥
負傷,神戸市中央区,2017,1117,9,晴,乾燥
負傷,神戸市中央区,2017,1116,8,晴,乾燥
負傷,神戸市中央区,2017,1117,17,晴,乾燥
負傷,神戸市中央区,2017,1117,17,晴,乾燥
負傷,神戸市中央区,2017,1117,20,晴,乾燥
負傷,神戸市中央区,2017,1107,9,晴,乾燥
負傷,神戸市中央区,2017,1118,11,曇,湿潤
負傷,神戸市中央区,2017,1119,14,晴,乾燥
負傷,神戸市中央区,2017,1120,17,晴,乾燥
負傷,神戸市中央区,2017,1123,7,晴,乾燥
負傷,神戸市中央区,2017,1123,14,晴,乾燥
負傷,神戸市中央区,2017,1123,13,晴,乾燥
負傷,神戸市中央区,2017,1123,20,晴,乾燥
負傷,神戸市中央区,2017,1123,21,晴,乾燥
負傷,神戸市中央区,2017,1125,8,晴,乾燥
負傷,神戸市中央区,2017,1125,18,晴,乾燥
負傷,神戸市中央区,2017,1118,13,曇,乾燥
負傷,神戸市中央区,2017,1118,0,晴,乾燥
負傷,神戸市中央区,2017,1127,10,晴,乾燥
負傷,神戸市中央区,2017,1128,17,晴,乾燥
負傷,神戸市中央区,2017,1130,11,晴,乾燥
負傷,神戸市中央区,2017,1203,10,晴,乾燥
負傷,神戸市中央区,2017,1125,14,晴,乾燥
負傷,神戸市中央区,2017,1205,21,晴,乾燥
負傷,神戸市中央区,2017,1207,8,晴,乾燥
負傷,神戸市中央区,2017,1208,9,曇,乾燥
負傷,神戸市中央区,2017,1208,18,雨,湿潤
負傷,神戸市中央区,2017,1207,15,晴,乾燥
負傷,神戸市中央区,2017,1125,12,晴,乾燥
負傷,神戸市中央区,2017,1209,3,雨,湿潤
負傷,神戸市中央区,2017,1210,18,晴,乾燥
負傷,神戸市中央区,2017,1211,15,晴,乾燥
負傷,神戸市中央区,2017,1212,23,晴,乾燥
負傷,神戸市中央区,2017,1213,13,晴,乾燥
負傷,神戸市中央区,2017,1213,14,晴,乾燥
負傷,神戸市中央区,2017,1216,8,曇,乾燥
負傷,神戸市中央区,2017,1216,14,曇,乾燥
負傷,神戸市中央区,2017,1216,17,曇,乾燥
負傷,神戸市中央区,2017,1215,9,晴,乾燥
負傷,神戸市中央区,2017,1211,17,晴,乾燥
負傷,神戸市中央区,2017,1217,18,晴,乾燥
負傷,神戸市中央区,2017,1221,17,晴,乾燥
負傷,神戸市中央区,2017,1222,18,晴,乾燥
負傷,神戸市中央区,2017,1224,15,雨,湿潤
負傷,神戸市中央区,2017,1224,16,雨,湿潤
負傷,神戸市中央区,2017,1225,15,曇,乾燥
負傷,神戸市中央区,2017,1225,17,曇,乾燥
負傷,神戸市中央区,2017,1226,0,曇,乾燥
負傷,神戸市中央区,2017,1226,7,晴,乾燥
負傷,神戸市中央区,2017,1226,14,曇,乾燥
負傷,神戸市中央区,2017,1226,13,曇,乾燥
負傷,神戸市中央区,2017,1227,8,晴,乾燥
負傷,神戸市中央区,2017,1227,13,曇,乾燥
負傷,神戸市中央区,2017,1228,8,曇,乾燥
負傷,神戸市中央区,2017,1228,14,曇,乾燥
負傷,神戸市中央区,2017,1230,11,晴,乾燥
負傷,神戸市中央区,2017,1230,4,晴,乾燥
負傷,神戸市中央区,2017,1231,18,曇,乾燥
負傷,神戸市中央区,2017,108,9,雨,湿潤
負傷,神戸市中央区,2017,109,23,晴,乾燥
負傷,神戸市中央区,2017,110,13,晴,乾燥
負傷,神戸市中央区,2017,110,9,晴,乾燥
負傷,神戸市中央区,2017,110,18,晴,乾燥
負傷,神戸市中央区,2017,113,8,晴,乾燥
負傷,神戸市中央区,2017,113,18,晴,乾燥
負傷,神戸市中央区,2017,115,16,曇,乾燥
負傷,神戸市中央区,2017,116,23,晴,乾燥
負傷,神戸市中央区,2017,118,12,晴,乾燥
負傷,神戸市中央区,2017,120,14,雨,湿潤
負傷,神戸市中央区,2017,121,14,晴,乾燥
負傷,神戸市中央区,2017,123,21,雪,湿潤
負傷,神戸市中央区,2017,124,6,曇,乾燥
負傷,神戸市中央区,2017,126,7,晴,乾燥
負傷,神戸市中央区,2017,128,1,曇,乾燥
負傷,神戸市中央区,2017,201,17,晴,乾燥
負傷,神戸市中央区,2017,207,7,曇,乾燥
負傷,神戸市中央区,2017,207,21,晴,乾燥
負傷,神戸市中央区,2017,214,13,曇,乾燥
負傷,神戸市中央区,2017,214,19,曇,乾燥
負傷,神戸市中央区,2017,215,19,晴,乾燥
負傷,神戸市中央区,2017,216,8,晴,乾燥
負傷,神戸市中央区,2017,218,12,曇,乾燥
負傷,神戸市中央区,2017,219,12,晴,乾燥
負傷,神戸市中央区,2017,220,8,曇,乾燥
負傷,神戸市中央区,2017,217,11,雨,湿潤
