accident,where,date,time,whether,state
負傷,神戸市中央区,2017/1/30,18,晴,乾燥
負傷,神戸市中央区,2017/1/31,17,晴,乾燥
負傷,神戸市中央区,2017/2/1,10,晴,乾燥
負傷,神戸市中央区,2017/2/1,19,晴,乾燥
負傷,神戸市中央区,2017/2/2,0,雨,湿潤
負傷,神戸市中央区,2017/2/2,9,曇,乾燥
負傷,神戸市中央区,2017/2/2,8,晴,乾燥
負傷,神戸市中央区,2017/2/6,10,晴,乾燥
負傷,神戸市中央区,2016/8/18,12,晴,乾燥
負傷,神戸市中央区,2017/2/7,23,晴,乾燥
負傷,神戸市中央区,2017/2/8,8,晴,乾燥
負傷,神戸市中央区,2017/2/8,1,晴,乾燥
負傷,神戸市中央区,2017/1/19,9,晴,乾燥
負傷,神戸市中央区,2017/2/11,17,曇,乾燥
負傷,神戸市中央区,2017/2/3,15,晴,乾燥
負傷,神戸市中央区,2017/2/14,9,曇,乾燥
負傷,神戸市中央区,2017/2/15,15,晴,乾燥
負傷,神戸市中央区,2017/2/16,5,晴,乾燥
負傷,神戸市中央区,2017/2/16,8,晴,乾燥
負傷,神戸市中央区,2017/2/16,16,晴,乾燥
負傷,神戸市中央区,2017/2/16,19,晴,乾燥
負傷,神戸市中央区,2017/2/16,20,晴,乾燥
負傷,神戸市中央区,2017/2/17,10,雨,湿潤
負傷,神戸市中央区,2017/2/13,19,晴,乾燥
負傷,神戸市中央区,2017/2/18,18,晴,乾燥
負傷,神戸市中央区,2017/2/19,16,晴,乾燥
負傷,神戸市中央区,2017/2/20,5,晴,乾燥
負傷,神戸市中央区,2017/2/21,10,晴,乾燥
負傷,神戸市中央区,2017/2/21,9,晴,乾燥
負傷,神戸市中央区,2017/2/21,17,晴,乾燥
負傷,神戸市中央区,2017/2/23,12,曇,乾燥
負傷,神戸市中央区,2017/2/24,11,曇,乾燥
負傷,神戸市中央区,2017/2/24,8,晴,乾燥
負傷,神戸市中央区,2017/2/21,0,晴,乾燥
負傷,神戸市中央区,2017/2/26,21,晴,乾燥
負傷,神戸市中央区,2017/2/27,18,晴,乾燥
負傷,神戸市中央区,2017/2/28,12,晴,乾燥
負傷,神戸市中央区,2017/2/28,12,晴,乾燥
負傷,神戸市中央区,2017/2/28,17,晴,乾燥
負傷,神戸市中央区,2017/2/28,23,晴,乾燥
負傷,神戸市中央区,2017/3/1,20,晴,乾燥
負傷,神戸市中央区,2017/3/1,22,晴,乾燥
負傷,神戸市中央区,2017/3/2,12,晴,乾燥
負傷,神戸市中央区,2017/3/3,3,晴,乾燥
負傷,神戸市中央区,2017/3/8,16,晴,乾燥
負傷,神戸市中央区,2017/3/8,18,晴,乾燥
負傷,神戸市中央区,2017/3/8,8,晴,乾燥
負傷,神戸市中央区,2017/3/9,15,晴,乾燥
負傷,神戸市中央区,2017/2/20,15,雨,湿潤
負傷,神戸市中央区,2017/3/11,16,晴,乾燥
負傷,神戸市中央区,2017/3/12,0,晴,乾燥
負傷,神戸市中央区,2017/3/12,12,晴,乾燥
負傷,神戸市中央区,2017/3/13,13,曇,乾燥
負傷,神戸市中央区,2017/3/14,11,晴,乾燥
負傷,神戸市中央区,2017/3/16,20,晴,乾燥
負傷,神戸市中央区,2017/3/20,16,曇,乾燥
負傷,神戸市中央区,2017/3/20,21,雨,湿潤
負傷,神戸市中央区,2017/3/21,3,雨,湿潤
負傷,神戸市中央区,2017/3/24,11,晴,乾燥
負傷,神戸市中央区,2017/3/25,9,晴,乾燥
負傷,神戸市中央区,2017/3/14,11,晴,乾燥
負傷,神戸市中央区,2017/3/25,19,晴,乾燥
負傷,神戸市中央区,2017/3/26,16,雨,湿潤
負傷,神戸市中央区,2016/12/23,18,晴,乾燥
負傷,神戸市中央区,2017/3/28,16,晴,乾燥
負傷,神戸市中央区,2017/3/28,18,晴,乾燥
負傷,神戸市中央区,2017/3/28,19,晴,乾燥
負傷,神戸市中央区,2017/3/30,0,晴,乾燥
負傷,神戸市中央区,2017/3/30,11,晴,乾燥
負傷,神戸市中央区,2017/3/29,22,晴,乾燥
負傷,神戸市中央区,2017/3/31,6,晴,乾燥
負傷,神戸市中央区,2017/3/31,8,曇,乾燥
負傷,神戸市中央区,2017/3/31,11,雨,湿潤
負傷,神戸市中央区,2017/3/31,16,雨,湿潤
負傷,神戸市中央区,2017/4/2,11,晴,乾燥
負傷,神戸市中央区,2017/4/2,14,晴,乾燥
負傷,神戸市中央区,2017/4/3,10,晴,乾燥
負傷,神戸市中央区,2017/4/4,7,晴,乾燥
負傷,神戸市中央区,2017/4/5,10,晴,乾燥
負傷,神戸市中央区,2017/4/5,17,晴,乾燥
負傷,神戸市中央区,2017/4/5,21,晴,乾燥
負傷,神戸市中央区,2017/4/6,10,曇,乾燥
負傷,神戸市中央区,2017/4/8,3,雨,湿潤
負傷,神戸市中央区,2017/4/8,15,雨,湿潤
負傷,神戸市中央区,2017/3/29,1,晴,乾燥
負傷,神戸市中央区,2017/4/10,11,曇,乾燥
負傷,神戸市中央区,2017/4/10,15,曇,乾燥
負傷,神戸市中央区,2017/4/11,12,雨,湿潤
負傷,神戸市中央区,2017/4/11,15,雨,湿潤
負傷,神戸市中央区,2017/4/14,11,晴,乾燥
負傷,神戸市中央区,2017/4/15,12,曇,乾燥
負傷,神戸市中央区,2017/4/15,12,晴,乾燥
負傷,神戸市中央区,2017/4/15,13,晴,乾燥
負傷,神戸市中央区,2017/4/18,11,晴,乾燥
負傷,神戸市中央区,2017/4/19,14,晴,乾燥
負傷,神戸市中央区,2017/4/19,20,晴,乾燥
負傷,神戸市中央区,2017/4/20,14,曇,乾燥
負傷,神戸市中央区,2017/4/19,5,晴,乾燥
負傷,神戸市中央区,2017/3/22,10,晴,乾燥
負傷,神戸市中央区,2017/4/22,13,晴,乾燥
負傷,神戸市中央区,2017/4/18,8,晴,乾燥
負傷,神戸市中央区,2017/4/22,19,晴,乾燥
負傷,神戸市中央区,2017/4/23,18,晴,乾燥
負傷,神戸市中央区,2017/4/26,14,雨,湿潤
負傷,神戸市中央区,2017/4/26,19,雨,湿潤
負傷,神戸市中央区,2017/4/27,11,晴,乾燥
負傷,神戸市中央区,2017/3/14,11,晴,乾燥
負傷,神戸市中央区,2017/5/1,10,晴,乾燥
負傷,神戸市中央区,2017/5/1,12,晴,乾燥
負傷,神戸市中央区,2017/5/4,14,晴,乾燥
負傷,神戸市中央区,2017/5/4,16,晴,乾燥
負傷,神戸市中央区,2017/5/5,10,晴,乾燥
負傷,神戸市中央区,2017/5/4,16,晴,乾燥
負傷,神戸市中央区,2017/4/21,20,曇,乾燥
負傷,神戸市中央区,2017/5/7,18,晴,乾燥
負傷,神戸市中央区,2017/5/10,16,晴,乾燥
負傷,神戸市中央区,2017/5/10,18,晴,乾燥
負傷,神戸市中央区,2017/4/23,10,晴,乾燥
負傷,神戸市中央区,2017/5/13,14,曇,湿潤
負傷,神戸市中央区,2017/5/13,17,曇,乾燥
負傷,神戸市中央区,2017/5/14,18,晴,乾燥
負傷,神戸市中央区,2017/5/15,11,晴,乾燥
負傷,神戸市中央区,2017/5/15,17,晴,乾燥
負傷,神戸市中央区,2017/5/16,12,晴,乾燥
負傷,神戸市中央区,2017/5/16,19,晴,乾燥
負傷,神戸市中央区,2017/5/17,10,晴,乾燥
負傷,神戸市中央区,2017/5/19,14,晴,乾燥
負傷,神戸市中央区,2017/5/20,16,晴,乾燥
負傷,神戸市中央区,2017/5/22,0,晴,乾燥
負傷,神戸市中央区,2017/5/13,9,雨,湿潤
負傷,神戸市中央区,2017/5/22,6,晴,乾燥
負傷,神戸市中央区,2017/5/13,9,雨,湿潤
負傷,神戸市中央区,2017/5/22,9,晴,乾燥
負傷,神戸市中央区,2017/5/23,12,晴,乾燥
負傷,神戸市中央区,2017/5/23,16,晴,乾燥
負傷,神戸市中央区,2017/5/25,9,雨,湿潤
負傷,神戸市中央区,2017/5/25,11,晴,乾燥
負傷,神戸市中央区,2017/5/26,7,晴,乾燥
負傷,神戸市中央区,2017/5/26,15,晴,乾燥
負傷,神戸市中央区,2017/5/27,12,晴,乾燥
負傷,神戸市中央区,2017/5/23,15,晴,乾燥
負傷,神戸市中央区,2017/5/30,11,晴,乾燥
負傷,神戸市中央区,2017/5/30,23,晴,乾燥
負傷,神戸市中央区,2017/4/10,11,晴,乾燥
負傷,神戸市中央区,2017/6/1,14,晴,乾燥
負傷,神戸市中央区,2017/6/1,18,晴,乾燥
負傷,神戸市中央区,2017/6/1,13,晴,乾燥
負傷,神戸市中央区,2017/6/2,0,晴,乾燥
負傷,神戸市中央区,2017/6/2,18,晴,乾燥
負傷,神戸市中央区,2017/6/4,13,晴,乾燥
負傷,神戸市中央区,2017/6/5,8,晴,乾燥
負傷,神戸市中央区,2017/6/5,20,晴,乾燥
負傷,神戸市中央区,2017/6/7,1,晴,乾燥
負傷,神戸市中央区,2017/6/7,9,晴,乾燥
負傷,神戸市中央区,2017/6/7,10,雨,湿潤
負傷,神戸市中央区,2017/6/9,15,晴,乾燥
負傷,神戸市中央区,2017/6/9,23,晴,乾燥
負傷,神戸市中央区,2017/6/10,9,晴,乾燥
負傷,神戸市中央区,2017/6/8,3,晴,乾燥
負傷,神戸市中央区,2017/6/12,1,晴,乾燥
負傷,神戸市中央区,2017/6/12,12,晴,乾燥
負傷,神戸市中央区,2017/5/2,15,晴,乾燥
負傷,神戸市中央区,2017/6/14,6,晴,乾燥
負傷,神戸市中央区,2017/6/14,6,晴,乾燥
負傷,神戸市中央区,2017/6/13,10,晴,乾燥
負傷,神戸市中央区,2017/6/14,10,晴,乾燥
負傷,神戸市中央区,2017/6/14,15,晴,乾燥
負傷,神戸市中央区,2017/6/14,17,晴,乾燥
負傷,神戸市中央区,2017/6/15,7,晴,乾燥
負傷,神戸市中央区,2017/6/15,15,晴,乾燥
負傷,神戸市中央区,2017/6/15,22,晴,乾燥
負傷,神戸市中央区,2017/6/17,0,晴,乾燥
負傷,神戸市中央区,2017/6/11,10,晴,乾燥
負傷,神戸市中央区,2017/6/19,9,晴,乾燥
死亡,神戸市中央区,2017/6/21,3,雨,湿潤
負傷,神戸市中央区,2017/6/21,11,雨,湿潤
負傷,神戸市中央区,2017/6/21,20,曇,乾燥
負傷,神戸市中央区,2017/6/22,5,晴,乾燥
負傷,神戸市中央区,2017/6/22,8,晴,乾燥
負傷,神戸市中央区,2017/6/24,13,曇,乾燥
負傷,神戸市中央区,2017/6/25,21,曇,乾燥
負傷,神戸市中央区,2017/6/26,19,晴,乾燥
負傷,神戸市中央区,2017/6/21,8,曇,乾燥
負傷,神戸市中央区,2017/6/27,8,曇,乾燥
負傷,神戸市中央区,2017/6/27,20,雨,湿潤
負傷,神戸市中央区,2017/6/28,17,晴,乾燥
負傷,神戸市中央区,2017/6/30,19,晴,乾燥
負傷,神戸市中央区,2017/6/25,0,雨,湿潤
負傷,神戸市中央区,2017/7/2,3,晴,乾燥
負傷,神戸市中央区,2017/7/3,10,晴,乾燥
負傷,神戸市中央区,2017/7/3,16,晴,乾燥
負傷,神戸市中央区,2017/7/3,19,晴,乾燥
負傷,神戸市中央区,2017/7/4,13,雨,湿潤
負傷,神戸市中央区,2017/7/5,11,雨,湿潤
負傷,神戸市中央区,2017/7/5,22,晴,乾燥
負傷,神戸市中央区,2017/7/6,8,晴,乾燥
負傷,神戸市中央区,2017/7/1,9,曇,乾燥
負傷,神戸市中央区,2017/7/8,0,晴,乾燥
負傷,神戸市中央区,2017/7/8,9,晴,乾燥
負傷,神戸市中央区,2017/7/3,14,晴,乾燥
負傷,神戸市中央区,2017/7/11,10,晴,乾燥
負傷,神戸市中央区,2017/7/13,0,晴,乾燥
負傷,神戸市中央区,2017/7/13,0,晴,乾燥
負傷,神戸市中央区,2017/7/13,14,晴,乾燥
負傷,神戸市中央区,2017/7/14,10,晴,乾燥
負傷,神戸市中央区,2017/7/16,3,晴,乾燥
負傷,神戸市中央区,2017/7/17,15,晴,乾燥
負傷,神戸市中央区,2017/7/18,8,曇,乾燥
負傷,神戸市中央区,2017/7/18,13,晴,乾燥
負傷,神戸市中央区,2017/7/19,7,晴,乾燥
負傷,神戸市中央区,2017/7/18,23,晴,乾燥
負傷,神戸市中央区,2017/7/21,9,晴,乾燥
負傷,神戸市中央区,2017/7/15,1,晴,乾燥
負傷,神戸市中央区,2017/7/21,2,晴,乾燥
負傷,神戸市中央区,2017/7/22,18,晴,乾燥
負傷,神戸市中央区,2017/7/23,13,曇,乾燥
負傷,神戸市中央区,2017/7/23,14,曇,乾燥
負傷,神戸市中央区,2017/7/24,14,晴,乾燥
負傷,神戸市中央区,2017/7/24,16,晴,乾燥
負傷,神戸市中央区,2017/7/24,21,晴,乾燥
負傷,神戸市中央区,2017/7/25,13,晴,乾燥
負傷,神戸市中央区,2017/7/27,11,晴,乾燥
負傷,神戸市中央区,2017/7/31,0,晴,乾燥
負傷,神戸市中央区,2017/8/2,10,晴,乾燥
負傷,神戸市中央区,2017/7/14,20,晴,乾燥
負傷,神戸市中央区,2017/8/3,4,晴,乾燥
負傷,神戸市中央区,2017/8/3,19,晴,乾燥
負傷,神戸市中央区,2017/8/3,23,晴,乾燥
負傷,神戸市中央区,2017/8/3,22,晴,乾燥
負傷,神戸市中央区,2017/8/4,9,晴,乾燥
負傷,神戸市中央区,2017/8/6,9,晴,乾燥
負傷,神戸市中央区,2017/8/6,17,晴,乾燥
負傷,神戸市中央区,2017/8/7,9,雨,湿潤
負傷,神戸市中央区,2017/8/8,10,曇,乾燥
負傷,神戸市中央区,2017/7/4,17,晴,湿潤
負傷,神戸市中央区,2017/8/6,15,晴,乾燥
負傷,神戸市中央区,2017/8/10,15,晴,乾燥
負傷,神戸市中央区,2017/7/26,14,晴,乾燥
負傷,神戸市中央区,2017/8/11,9,晴,乾燥
負傷,神戸市中央区,2017/8/11,16,晴,乾燥
負傷,神戸市中央区,2017/8/12,18,晴,乾燥
負傷,神戸市中央区,2017/8/14,18,曇,乾燥
負傷,神戸市中央区,2017/8/15,0,雨,湿潤
負傷,神戸市中央区,2017/7/16,18,晴,乾燥
負傷,神戸市中央区,2017/7/11,1,曇,湿潤
負傷,神戸市中央区,2017/8/16,9,晴,乾燥
負傷,神戸市中央区,2017/8/16,12,晴,乾燥
負傷,神戸市中央区,2017/8/16,13,晴,乾燥
負傷,神戸市中央区,2017/8/18,10,晴,乾燥
負傷,神戸市中央区,2017/8/18,15,晴,乾燥
負傷,神戸市中央区,2017/8/18,19,晴,乾燥
負傷,神戸市中央区,2017/7/30,8,曇,乾燥
負傷,神戸市中央区,2017/8/19,12,晴,乾燥
負傷,神戸市中央区,2017/8/21,8,晴,乾燥
負傷,神戸市中央区,2017/8/21,9,晴,乾燥
負傷,神戸市中央区,2017/8/21,16,晴,乾燥
負傷,神戸市中央区,2017/8/22,12,晴,乾燥
負傷,神戸市中央区,2017/8/22,18,晴,乾燥
負傷,神戸市中央区,2017/8/23,8,晴,乾燥
負傷,神戸市中央区,2017/8/24,12,晴,乾燥
負傷,神戸市中央区,2017/8/25,7,晴,乾燥
負傷,神戸市中央区,2017/8/25,13,晴,乾燥
負傷,神戸市中央区,2017/8/26,1,晴,乾燥
負傷,神戸市中央区,2017/8/26,10,晴,乾燥
負傷,神戸市中央区,2017/8/26,11,晴,乾燥
負傷,神戸市中央区,2017/8/26,5,曇,湿潤
負傷,神戸市中央区,2017/8/27,10,晴,乾燥
負傷,神戸市中央区,2017/8/18,18,晴,乾燥
負傷,神戸市中央区,2017/8/29,10,晴,乾燥
負傷,神戸市中央区,2017/8/29,14,晴,乾燥
負傷,神戸市中央区,2017/8/31,0,晴,乾燥
負傷,神戸市中央区,2017/8/31,6,晴,乾燥
負傷,神戸市中央区,2017/9/1,10,晴,乾燥
負傷,神戸市中央区,2017/9/3,16,晴,乾燥
負傷,神戸市中央区,2017/8/31,22,晴,乾燥
負傷,神戸市中央区,2017/9/6,19,晴,乾燥
負傷,神戸市中央区,2017/9/7,18,雨,湿潤
負傷,神戸市中央区,2017/9/4,14,晴,乾燥
負傷,神戸市中央区,2017/7/10,17,晴,乾燥
負傷,神戸市中央区,2017/9/10,10,晴,乾燥
負傷,神戸市中央区,2017/9/13,17,晴,乾燥
負傷,神戸市中央区,2017/9/13,18,晴,乾燥
負傷,神戸市中央区,2017/6/4,20,晴,乾燥
負傷,神戸市中央区,2017/9/16,10,雨,湿潤
負傷,神戸市中央区,2017/9/16,19,曇,乾燥
負傷,神戸市中央区,2017/9/17,3,曇,乾燥
負傷,神戸市中央区,2017/9/18,19,晴,乾燥
負傷,神戸市中央区,2017/9/4,15,晴,乾燥
負傷,神戸市中央区,2017/9/19,19,晴,乾燥
負傷,神戸市中央区,2017/9/20,16,晴,乾燥
負傷,神戸市中央区,2017/9/23,1,晴,乾燥
負傷,神戸市中央区,2017/9/23,13,曇,乾燥
負傷,神戸市中央区,2017/9/23,16,曇,乾燥
負傷,神戸市中央区,2017/9/23,19,晴,乾燥
負傷,神戸市中央区,2017/9/21,17,晴,乾燥
負傷,神戸市中央区,2017/9/27,7,晴,乾燥
負傷,神戸市中央区,2017/7/19,10,晴,乾燥
負傷,神戸市中央区,2017/9/27,12,曇,乾燥
負傷,神戸市中央区,2017/9/28,7,曇,乾燥
負傷,神戸市中央区,2017/9/28,20,晴,乾燥
負傷,神戸市中央区,2017/9/28,18,晴,湿潤
負傷,神戸市中央区,2017/9/29,18,晴,乾燥
負傷,神戸市中央区,2017/9/30,6,曇,乾燥
負傷,神戸市中央区,2017/9/30,19,晴,乾燥
負傷,神戸市中央区,2017/9/30,21,晴,乾燥
負傷,神戸市中央区,2017/10/2,6,雨,湿潤
負傷,神戸市中央区,2017/10/2,9,雨,湿潤
負傷,神戸市中央区,2017/10/2,20,雨,湿潤
負傷,神戸市中央区,2017/10/5,11,晴,乾燥
負傷,神戸市中央区,2017/10/7,1,雨,湿潤
負傷,神戸市中央区,2017/10/8,9,晴,乾燥
負傷,神戸市中央区,2017/10/8,14,晴,乾燥
負傷,神戸市中央区,2017/10/8,15,晴,乾燥
負傷,神戸市中央区,2017/10/9,11,晴,乾燥
負傷,神戸市中央区,2017/10/9,12,晴,乾燥
負傷,神戸市中央区,2017/10/9,20,晴,乾燥
負傷,神戸市中央区,2017/10/11,13,晴,乾燥
負傷,神戸市中央区,2017/10/11,15,晴,乾燥
負傷,神戸市中央区,2017/10/12,0,晴,乾燥
負傷,神戸市中央区,2017/10/12,0,晴,乾燥
負傷,神戸市中央区,2017/10/13,19,雨,湿潤
負傷,神戸市中央区,2017/10/14,12,曇,湿潤
負傷,神戸市中央区,2017/10/15,18,雨,湿潤
負傷,神戸市中央区,2017/10/15,19,雨,湿潤
負傷,神戸市中央区,2017/10/16,11,雨,湿潤
負傷,神戸市中央区,2017/10/17,10,雨,湿潤
負傷,神戸市中央区,2017/10/16,13,雨,湿潤
負傷,神戸市中央区,2017/10/18,17,曇,乾燥
負傷,神戸市中央区,2017/10/18,22,雨,湿潤
負傷,神戸市中央区,2017/10/19,16,曇,乾燥
負傷,神戸市中央区,2017/10/19,22,雨,湿潤
負傷,神戸市中央区,2017/10/17,9,雨,湿潤
負傷,神戸市中央区,2017/10/21,19,雨,湿潤
負傷,神戸市中央区,2017/10/22,22,雨,湿潤
負傷,神戸市中央区,2017/10/20,16,曇,乾燥
負傷,神戸市中央区,2017/10/23,22,晴,乾燥
負傷,神戸市中央区,2017/10/26,8,晴,乾燥
負傷,神戸市中央区,2017/10/28,4,雨,湿潤
負傷,神戸市中央区,2017/10/27,16,晴,乾燥
負傷,神戸市中央区,2017/10/28,13,雨,湿潤
負傷,神戸市中央区,2017/10/28,17,雨,湿潤
負傷,神戸市中央区,2017/10/29,13,雨,湿潤
負傷,神戸市中央区,2017/10/30,9,晴,乾燥
負傷,神戸市中央区,2017/10/30,18,晴,乾燥
負傷,神戸市中央区,2017/10/31,16,曇,乾燥
負傷,神戸市中央区,2017/10/4,12,晴,乾燥
負傷,神戸市中央区,2017/11/3,4,晴,乾燥
負傷,神戸市中央区,2017/10/22,11,雨,湿潤
負傷,神戸市中央区,2017/10/30,17,晴,乾燥
負傷,神戸市中央区,2017/10/29,13,雨,湿潤
負傷,神戸市中央区,2017/11/5,16,晴,乾燥
負傷,神戸市中央区,2017/11/5,23,晴,乾燥
負傷,神戸市中央区,2017/11/6,9,晴,乾燥
負傷,神戸市中央区,2017/11/6,20,晴,乾燥
負傷,神戸市中央区,2017/11/7,10,晴,乾燥
負傷,神戸市中央区,2017/11/7,11,晴,乾燥
負傷,神戸市中央区,2017/11/6,15,晴,乾燥
負傷,神戸市中央区,2017/11/9,17,晴,乾燥
負傷,神戸市中央区,2017/11/10,10,晴,乾燥
負傷,神戸市中央区,2017/11/10,18,晴,乾燥
負傷,神戸市中央区,2017/11/5,12,晴,乾燥
負傷,神戸市中央区,2017/11/2,14,晴,乾燥
負傷,神戸市中央区,2017/10/10,9,晴,乾燥
負傷,神戸市中央区,2017/11/11,21,曇,乾燥
負傷,神戸市中央区,2017/11/6,18,晴,乾燥
負傷,神戸市中央区,2017/10/31,23,晴,乾燥
負傷,神戸市中央区,2017/11/8,10,雨,湿潤
負傷,神戸市中央区,2017/11/15,5,晴,乾燥
負傷,神戸市中央区,2017/11/16,16,晴,乾燥
負傷,神戸市中央区,2017/11/17,9,晴,乾燥
負傷,神戸市中央区,2017/11/16,8,晴,乾燥
負傷,神戸市中央区,2017/11/17,17,晴,乾燥
負傷,神戸市中央区,2017/11/17,17,晴,乾燥
負傷,神戸市中央区,2017/11/17,20,晴,乾燥
負傷,神戸市中央区,2017/11/7,9,晴,乾燥
負傷,神戸市中央区,2017/11/18,11,曇,湿潤
死亡,神戸市中央区,2017/11/19,11,晴,乾燥
負傷,神戸市中央区,2017/11/19,14,晴,乾燥
負傷,神戸市中央区,2017/11/20,17,晴,乾燥
負傷,神戸市中央区,2017/11/23,7,晴,乾燥
負傷,神戸市中央区,2017/11/23,14,晴,乾燥
負傷,神戸市中央区,2017/11/23,13,晴,乾燥
負傷,神戸市中央区,2017/11/23,20,晴,乾燥
負傷,神戸市中央区,2017/11/23,21,晴,乾燥
負傷,神戸市中央区,2017/11/25,8,晴,乾燥
負傷,神戸市中央区,2017/11/25,18,晴,乾燥
負傷,神戸市中央区,2017/11/18,13,曇,乾燥
負傷,神戸市中央区,2017/11/18,0,晴,乾燥
負傷,神戸市中央区,2017/11/27,10,晴,乾燥
負傷,神戸市中央区,2017/11/28,17,晴,乾燥
負傷,神戸市中央区,2017/11/30,11,晴,乾燥
負傷,神戸市中央区,2017/12/3,10,晴,乾燥
負傷,神戸市中央区,2017/11/25,14,晴,乾燥
負傷,神戸市中央区,2017/12/5,21,晴,乾燥
負傷,神戸市中央区,2017/12/7,8,晴,乾燥
負傷,神戸市中央区,2017/12/8,9,曇,乾燥
負傷,神戸市中央区,2017/12/8,18,雨,湿潤
負傷,神戸市中央区,2017/12/7,15,晴,乾燥
負傷,神戸市中央区,2017/11/25,12,晴,乾燥
負傷,神戸市中央区,2017/12/9,3,雨,湿潤
負傷,神戸市中央区,2017/12/10,18,晴,乾燥
負傷,神戸市中央区,2017/12/11,15,晴,乾燥
負傷,神戸市中央区,2017/12/12,23,晴,乾燥
負傷,神戸市中央区,2017/12/13,13,晴,乾燥
負傷,神戸市中央区,2017/12/13,14,晴,乾燥
負傷,神戸市中央区,2017/12/16,8,曇,乾燥
負傷,神戸市中央区,2017/12/16,14,曇,乾燥
負傷,神戸市中央区,2017/12/16,17,曇,乾燥
負傷,神戸市中央区,2017/12/15,9,晴,乾燥
負傷,神戸市中央区,2017/12/11,17,晴,乾燥
負傷,神戸市中央区,2017/12/17,18,晴,乾燥
負傷,神戸市中央区,2017/12/21,17,晴,乾燥
負傷,神戸市中央区,2017/12/22,18,晴,乾燥
負傷,神戸市中央区,2017/12/24,15,雨,湿潤
負傷,神戸市中央区,2017/12/24,16,雨,湿潤
負傷,神戸市中央区,2017/12/25,15,曇,乾燥
負傷,神戸市中央区,2017/12/25,17,曇,乾燥
負傷,神戸市中央区,2017/12/26,0,曇,乾燥
負傷,神戸市中央区,2017/12/26,7,晴,乾燥
負傷,神戸市中央区,2017/12/26,14,曇,乾燥
負傷,神戸市中央区,2017/12/26,13,曇,乾燥
負傷,神戸市中央区,2017/12/27,8,晴,乾燥
負傷,神戸市中央区,2017/12/27,13,曇,乾燥
