accident,where,date,time,weather,state
負傷,神戸市東灘区,2020/2/7,18,晴,乾燥
負傷,神戸市東灘区,2020/2/7,18,晴,乾燥
負傷,神戸市北区,2020/2/7,7,晴,乾燥
負傷,神戸市長田区,2020/2/7,7,曇,乾燥
負傷,神戸市長田区,2020/2/7,18,晴,乾燥
負傷,神戸市長田区,2020/2/7,17,晴,乾燥
負傷,神戸市須磨区,2020/2/7,7,晴,乾燥
負傷,神戸市須磨区,2020/2/7,15,晴,乾燥
負傷,神戸市垂水区,2020/2/7,7,晴,乾燥
負傷,神戸市西区,2020/2/7,13,晴,乾燥
負傷,神戸市西区,2020/2/7,17,晴,乾燥
負傷,神戸市中央区,2020/2/8,16,晴,乾燥
負傷,神戸市中央区,2020/2/8,18,晴,乾燥
負傷,神戸市中央区,2020/2/8,8,晴,乾燥
負傷,神戸市中央区,2020/2/8,20,晴,乾燥
負傷,神戸市東灘区,2020/2/8,13,晴,乾燥
負傷,神戸市灘区,2020/2/8,18,晴,乾燥
負傷,神戸市兵庫区,2020/2/8,12,晴,乾燥
負傷,神戸市北区,2020/2/8,10,晴,乾燥
負傷,神戸市北区,2020/2/8,16,晴,乾燥
負傷,神戸市北区,2020/2/8,19,晴,乾燥
負傷,神戸市北区,2020/2/8,14,晴,乾燥
負傷,神戸市北区,2020/2/8,6,晴,乾燥
負傷,神戸市北区,2020/2/8,12,曇,乾燥
負傷,神戸市須磨区,2020/2/8,6,晴,乾燥
負傷,神戸市垂水区,2020/2/8,12,晴,乾燥
負傷,神戸市垂水区,2020/2/8,19,晴,乾燥
負傷,神戸市垂水区,2020/2/8,17,晴,乾燥
負傷,神戸市西区,2020/2/8,18,晴,乾燥
負傷,神戸市西区,2020/2/8,1,晴,乾燥
負傷,神戸市西区,2020/2/8,11,晴,乾燥
負傷,神戸市東灘区,2020/2/9,15,晴,乾燥
負傷,神戸市灘区,2020/2/9,12,晴,乾燥
負傷,神戸市兵庫区,2020/2/9,15,晴,乾燥
負傷,神戸市兵庫区,2020/2/9,18,晴,乾燥
負傷,神戸市北区,2020/2/9,13,晴,乾燥
負傷,神戸市須磨区,2020/2/9,9,晴,乾燥
負傷,神戸市垂水区,2020/2/9,13,晴,乾燥
負傷,神戸市垂水区,2020/2/9,19,晴,乾燥
負傷,神戸市西区,2020/2/9,13,晴,乾燥
負傷,神戸市中央区,2020/2/10,17,雨,湿潤
負傷,神戸市中央区,2020/2/10,17,雨,湿潤
負傷,神戸市中央区,2020/2/10,16,曇,乾燥
負傷,神戸市東灘区,2020/2/10,18,雨,湿潤
負傷,神戸市灘区,2020/2/10,20,曇,湿潤
負傷,神戸市兵庫区,2020/2/10,21,晴,乾燥
負傷,神戸市北区,2020/2/10,9,晴,乾燥
負傷,神戸市北区,2020/2/10,6,晴,乾燥
負傷,神戸市長田区,2020/2/10,11,晴,乾燥
負傷,神戸市長田区,2020/2/10,14,曇,乾燥
負傷,神戸市垂水区,2020/2/10,15,晴,乾燥
負傷,神戸市垂水区,2020/2/10,16,晴,乾燥
負傷,神戸市中央区,2020/2/11,15,晴,乾燥
負傷,神戸市中央区,2020/2/11,18,晴,乾燥
負傷,神戸市中央区,2020/2/11,18,晴,乾燥
負傷,神戸市東灘区,2020/2/11,10,晴,乾燥
負傷,神戸市東灘区,2020/2/11,7,晴,乾燥
負傷,神戸市灘区,2020/2/11,7,晴,乾燥
負傷,神戸市灘区,2020/2/11,13,晴,乾燥
負傷,神戸市灘区,2020/2/11,15,晴,乾燥
負傷,神戸市灘区,2020/2/11,16,晴,乾燥
負傷,神戸市灘区,2020/2/11,19,晴,乾燥
負傷,神戸市兵庫区,2020/2/11,12,晴,乾燥
負傷,神戸市兵庫区,2020/2/11,16,晴,乾燥
負傷,神戸市北区,2020/2/11,13,晴,乾燥
負傷,神戸市北区,2020/2/11,6,晴,乾燥
負傷,神戸市長田区,2020/2/11,8,晴,乾燥
負傷,神戸市須磨区,2020/2/11,10,晴,乾燥
負傷,神戸市中央区,2020/2/12,16,雨,湿潤
負傷,神戸市中央区,2020/2/12,10,晴,乾燥
負傷,神戸市東灘区,2020/2/12,8,晴,乾燥
負傷,神戸市東灘区,2020/2/12,17,雨,湿潤
負傷,神戸市東灘区,2020/2/12,19,雨,湿潤
負傷,神戸市東灘区,2020/2/12,13,曇,乾燥
負傷,神戸市兵庫区,2020/2/12,8,晴,乾燥
負傷,神戸市兵庫区,2020/2/12,8,晴,乾燥
負傷,神戸市北区,2020/2/12,14,曇,乾燥
負傷,神戸市長田区,2020/2/12,5,曇,乾燥
負傷,神戸市須磨区,2020/2/12,12,晴,乾燥
負傷,神戸市垂水区,2020/2/12,8,曇,乾燥
負傷,神戸市垂水区,2020/2/12,12,晴,乾燥
負傷,神戸市垂水区,2020/2/12,15,曇,乾燥
負傷,神戸市垂水区,2020/2/12,8,曇,乾燥
負傷,神戸市垂水区,2020/2/12,9,晴,乾燥
負傷,神戸市西区,2020/2/12,15,雨,湿潤
負傷,神戸市西区,2020/2/12,19,雨,湿潤
負傷,神戸市西区,2020/2/12,18,雨,湿潤
負傷,神戸市中央区,2020/2/13,12,晴,乾燥
負傷,神戸市中央区,2020/2/13,17,晴,乾燥
負傷,神戸市東灘区,2020/2/13,8,曇,湿潤
負傷,神戸市東灘区,2020/2/13,9,曇,湿潤
負傷,神戸市東灘区,2020/2/13,10,晴,乾燥
負傷,神戸市兵庫区,2020/2/13,7,晴,乾燥
負傷,神戸市兵庫区,2020/2/13,11,晴,乾燥
負傷,神戸市北区,2020/2/13,8,曇,湿潤
負傷,神戸市北区,2020/2/13,8,曇,湿潤
負傷,神戸市長田区,2020/2/13,6,曇,湿潤
負傷,神戸市長田区,2020/2/13,17,晴,乾燥
負傷,神戸市長田区,2020/2/13,19,晴,乾燥
負傷,神戸市西区,2020/2/13,10,晴,乾燥
負傷,神戸市西区,2020/2/13,18,晴,乾燥
負傷,神戸市西区,2020/2/13,8,晴,乾燥
負傷,神戸市中央区,2020/2/14,9,曇,乾燥
負傷,神戸市中央区,2020/2/14,8,曇,乾燥
負傷,神戸市東灘区,2020/2/14,6,曇,乾燥
負傷,神戸市灘区,2020/2/14,8,晴,乾燥
負傷,神戸市兵庫区,2020/2/14,17,晴,乾燥
負傷,神戸市兵庫区,2020/2/14,18,晴,乾燥
負傷,神戸市北区,2020/2/14,9,晴,乾燥
負傷,神戸市北区,2020/2/14,22,晴,乾燥
負傷,神戸市北区,2020/2/14,17,晴,乾燥
負傷,神戸市北区,2020/2/14,20,晴,乾燥
負傷,神戸市長田区,2020/2/14,13,曇,湿潤
負傷,神戸市須磨区,2020/2/14,11,雨,湿潤
負傷,神戸市垂水区,2020/2/14,7,曇,乾燥
負傷,神戸市垂水区,2020/2/14,12,雨,湿潤
負傷,神戸市垂水区,2020/2/14,13,曇,乾燥
負傷,神戸市垂水区,2020/2/14,18,曇,乾燥
負傷,神戸市垂水区,2020/2/14,19,曇,乾燥
負傷,神戸市垂水区,2020/2/14,19,曇,乾燥
負傷,神戸市垂水区,2020/2/14,21,曇,乾燥
負傷,神戸市西区,2020/2/14,11,曇,湿潤
負傷,神戸市西区,2020/2/14,20,晴,乾燥
負傷,神戸市西区,2020/2/14,16,晴,乾燥
負傷,神戸市中央区,2020/2/15,22,晴,乾燥
負傷,神戸市中央区,2020/2/15,17,晴,乾燥
負傷,神戸市灘区,2020/2/15,9,晴,乾燥
負傷,神戸市灘区,2020/2/15,22,晴,乾燥
負傷,神戸市兵庫区,2020/2/15,8,晴,乾燥
負傷,神戸市兵庫区,2020/2/15,13,晴,乾燥
負傷,神戸市北区,2020/2/15,8,曇,乾燥
負傷,神戸市北区,2020/2/15,5,晴,乾燥
負傷,神戸市長田区,2020/2/15,18,曇,乾燥
負傷,神戸市垂水区,2020/2/15,2,曇,乾燥
負傷,神戸市西区,2020/2/15,4,曇,乾燥
負傷,神戸市西区,2020/2/15,18,曇,乾燥
負傷,神戸市西区,2020/2/15,18,曇,乾燥
負傷,神戸市西区,2020/2/15,6,曇,乾燥
負傷,神戸市中央区,2020/2/16,3,雨,湿潤
負傷,神戸市中央区,2020/2/16,13,雨,湿潤
負傷,神戸市中央区,2020/2/16,18,雨,湿潤
負傷,神戸市東灘区,2020/2/16,22,曇,乾燥
負傷,神戸市灘区,2020/2/16,7,雨,湿潤
負傷,神戸市灘区,2020/2/16,16,雨,湿潤
負傷,神戸市灘区,2020/2/16,18,雨,湿潤
負傷,神戸市灘区,2020/2/16,3,雨,湿潤
負傷,神戸市灘区,2020/2/16,15,晴,乾燥
負傷,神戸市兵庫区,2020/2/16,15,雨,湿潤
負傷,神戸市北区,2020/2/16,8,雨,湿潤
負傷,神戸市北区,2020/2/16,17,雨,湿潤
負傷,神戸市須磨区,2020/2/16,16,雨,湿潤
負傷,神戸市垂水区,2020/2/16,18,雨,湿潤
負傷,神戸市垂水区,2020/2/16,18,雨,湿潤
負傷,神戸市垂水区,2020/2/16,12,雨,湿潤
負傷,神戸市西区,2020/2/16,12,雨,湿潤
負傷,神戸市中央区,2020/2/17,14,晴,乾燥
負傷,神戸市中央区,2020/2/17,20,晴,乾燥
負傷,神戸市中央区,2020/2/17,9,曇,乾燥
負傷,神戸市東灘区,2020/2/17,12,晴,乾燥
負傷,神戸市東灘区,2020/2/17,13,晴,乾燥
負傷,神戸市灘区,2020/2/17,11,曇,乾燥
負傷,神戸市灘区,2020/2/17,22,晴,乾燥
負傷,神戸市兵庫区,2020/2/17,8,晴,乾燥
負傷,神戸市北区,2020/2/17,8,晴,乾燥
負傷,神戸市長田区,2020/2/17,7,晴,乾燥
負傷,神戸市須磨区,2020/2/17,14,晴,乾燥
負傷,神戸市須磨区,2020/2/17,16,晴,乾燥
負傷,神戸市垂水区,2020/2/17,20,曇,乾燥
負傷,神戸市西区,2020/2/17,9,晴,乾燥
負傷,神戸市西区,2020/2/17,12,晴,乾燥
負傷,神戸市西区,2020/2/17,19,晴,乾燥
負傷,神戸市東灘区,2020/2/18,10,晴,乾燥
負傷,神戸市東灘区,2020/2/18,15,晴,乾燥
負傷,神戸市灘区,2020/2/18,21,晴,乾燥
負傷,神戸市灘区,2020/2/18,18,晴,乾燥
負傷,神戸市兵庫区,2020/2/18,4,晴,乾燥
負傷,神戸市兵庫区,2020/2/18,16,晴,乾燥
負傷,神戸市北区,2020/2/18,17,晴,乾燥
負傷,神戸市北区,2020/2/18,18,晴,乾燥
負傷,神戸市北区,2020/2/18,22,晴,乾燥
負傷,神戸市北区,2020/2/18,16,晴,乾燥
負傷,神戸市須磨区,2020/2/18,9,晴,乾燥
負傷,神戸市須磨区,2020/2/18,17,晴,乾燥
負傷,神戸市垂水区,2020/2/18,8,晴,乾燥
負傷,神戸市垂水区,2020/2/18,13,晴,乾燥
負傷,神戸市中央区,2020/2/19,9,晴,乾燥
負傷,神戸市中央区,2020/2/19,20,晴,乾燥
負傷,神戸市中央区,2020/2/19,8,晴,乾燥
負傷,神戸市中央区,2020/2/19,7,晴,乾燥
負傷,神戸市東灘区,2020/2/19,6,晴,乾燥
負傷,神戸市灘区,2020/2/19,16,晴,乾燥
負傷,神戸市兵庫区,2020/2/19,14,晴,乾燥
負傷,神戸市長田区,2020/2/19,23,晴,乾燥
負傷,神戸市須磨区,2020/2/19,14,晴,乾燥
負傷,神戸市西区,2020/2/19,8,晴,乾燥
負傷,神戸市西区,2020/2/19,13,晴,乾燥
負傷,神戸市中央区,2020/2/20,8,晴,乾燥
負傷,神戸市中央区,2020/2/20,18,晴,乾燥
負傷,神戸市東灘区,2020/2/20,6,晴,乾燥
負傷,神戸市東灘区,2020/2/20,12,晴,乾燥
負傷,神戸市東灘区,2020/2/20,19,晴,乾燥
負傷,神戸市灘区,2020/2/20,14,晴,乾燥
負傷,神戸市北区,2020/2/20,15,曇,乾燥
負傷,神戸市須磨区,2020/2/20,12,晴,乾燥
負傷,神戸市須磨区,2020/2/20,7,晴,乾燥
負傷,神戸市垂水区,2020/2/20,7,晴,乾燥
負傷,神戸市垂水区,2020/2/20,16,晴,乾燥
負傷,神戸市垂水区,2020/2/20,14,晴,乾燥
負傷,神戸市西区,2020/2/20,16,晴,乾燥
負傷,神戸市中央区,2020/2/21,14,晴,乾燥
負傷,神戸市東灘区,2020/2/21,14,晴,乾燥
負傷,神戸市灘区,2020/2/21,7,晴,乾燥
負傷,神戸市兵庫区,2020/2/21,11,晴,乾燥
負傷,神戸市兵庫区,2020/2/21,13,晴,乾燥
負傷,神戸市兵庫区,2020/2/21,23,晴,乾燥
負傷,神戸市長田区,2020/2/21,11,晴,乾燥
負傷,神戸市長田区,2020/2/21,8,晴,乾燥
負傷,神戸市垂水区,2020/2/21,13,晴,乾燥
負傷,神戸市垂水区,2020/2/21,18,晴,乾燥
負傷,神戸市垂水区,2020/2/21,18,晴,乾燥
負傷,神戸市西区,2020/2/21,17,晴,乾燥
負傷,神戸市西区,2020/2/21,8,晴,乾燥
負傷,神戸市西区,2020/2/21,8,晴,乾燥
負傷,神戸市東灘区,2020/2/22,12,雨,湿潤
負傷,神戸市灘区,2020/2/22,9,雨,湿潤
負傷,神戸市灘区,2020/2/22,19,晴,乾燥
負傷,神戸市北区,2020/2/22,8,雨,湿潤
負傷,神戸市長田区,2020/2/22,9,雨,湿潤
負傷,神戸市長田区,2020/2/22,15,曇,湿潤
負傷,神戸市長田区,2020/2/22,16,晴,乾燥
負傷,神戸市須磨区,2020/2/22,14,曇,乾燥
負傷,神戸市垂水区,2020/2/22,10,雨,湿潤
負傷,神戸市垂水区,2020/2/22,19,晴,乾燥
負傷,神戸市中央区,2020/2/23,10,晴,乾燥
負傷,神戸市中央区,2020/2/23,19,晴,乾燥
負傷,神戸市中央区,2020/2/23,16,晴,乾燥
負傷,神戸市兵庫区,2020/2/23,10,晴,乾燥
負傷,神戸市北区,2020/2/23,15,晴,乾燥
負傷,神戸市須磨区,2020/2/23,10,晴,乾燥
負傷,神戸市須磨区,2020/2/23,17,晴,乾燥
負傷,神戸市垂水区,2020/2/23,11,晴,乾燥
負傷,神戸市中央区,2020/2/24,15,晴,乾燥
負傷,神戸市中央区,2020/2/24,18,晴,乾燥
負傷,神戸市中央区,2020/2/24,19,晴,乾燥
負傷,神戸市中央区,2020/2/24,21,晴,乾燥
負傷,神戸市東灘区,2020/2/24,15,晴,乾燥
負傷,神戸市北区,2020/2/24,7,晴,乾燥
負傷,神戸市北区,2020/2/24,7,晴,乾燥
負傷,神戸市須磨区,2020/2/24,12,晴,乾燥
負傷,神戸市垂水区,2020/2/24,17,晴,乾燥
負傷,神戸市西区,2020/2/24,10,晴,乾燥
負傷,神戸市中央区,2020/2/25,16,曇,乾燥
負傷,神戸市東灘区,2020/2/25,10,曇,乾燥
負傷,神戸市東灘区,2020/2/25,13,曇,乾燥
負傷,神戸市東灘区,2020/2/25,14,曇,乾燥
負傷,神戸市灘区,2020/2/25,18,曇,乾燥
負傷,神戸市北区,2020/2/25,9,曇,乾燥
負傷,神戸市北区,2020/2/25,11,曇,乾燥
負傷,神戸市北区,2020/2/25,9,曇,乾燥
負傷,神戸市長田区,2020/2/25,6,曇,乾燥
負傷,神戸市長田区,2020/2/25,15,曇,乾燥
負傷,神戸市長田区,2020/2/25,16,曇,乾燥
負傷,神戸市長田区,2020/2/25,17,曇,乾燥
負傷,神戸市須磨区,2020/2/25,20,雨,湿潤
負傷,神戸市須磨区,2020/2/25,19,曇,乾燥
負傷,神戸市垂水区,2020/2/25,6,晴,乾燥
負傷,神戸市垂水区,2020/2/25,7,晴,乾燥
負傷,神戸市西区,2020/2/25,13,曇,乾燥
負傷,神戸市西区,2020/2/25,19,曇,乾燥
負傷,神戸市中央区,2020/2/26,15,晴,乾燥
負傷,神戸市灘区,2020/2/26,0,雨,湿潤
負傷,神戸市兵庫区,2020/2/26,21,晴,乾燥
負傷,神戸市兵庫区,2020/2/26,22,晴,乾燥
負傷,神戸市須磨区,2020/2/26,10,晴,乾燥
負傷,神戸市垂水区,2020/2/26,15,晴,乾燥
負傷,神戸市垂水区,2020/2/26,16,曇,乾燥
負傷,神戸市西区,2020/2/26,17,曇,乾燥
負傷,神戸市西区,2020/2/26,15,曇,乾燥
負傷,神戸市中央区,2020/2/27,22,晴,乾燥
負傷,神戸市中央区,2020/2/27,11,曇,乾燥
負傷,神戸市東灘区,2020/2/27,18,曇,乾燥
負傷,神戸市東灘区,2020/2/27,18,晴,乾燥
負傷,神戸市灘区,2020/2/27,10,曇,乾燥
負傷,神戸市灘区,2020/2/27,10,晴,乾燥
負傷,神戸市灘区,2020/2/27,11,曇,乾燥
負傷,神戸市灘区,2020/2/27,21,曇,乾燥
負傷,神戸市兵庫区,2020/2/27,22,晴,乾燥
負傷,神戸市北区,2020/2/27,13,晴,乾燥
負傷,神戸市北区,2020/2/27,8,晴,乾燥
負傷,神戸市長田区,2020/2/27,8,晴,乾燥
負傷,神戸市長田区,2020/2/27,10,晴,乾燥
負傷,神戸市長田区,2020/2/27,18,晴,乾燥
負傷,神戸市長田区,2020/2/27,11,晴,乾燥
負傷,神戸市須磨区,2020/2/27,18,晴,乾燥
負傷,神戸市垂水区,2020/2/27,15,晴,乾燥
負傷,神戸市垂水区,2020/2/27,7,晴,乾燥
負傷,神戸市西区,2020/2/27,9,晴,乾燥
負傷,神戸市西区,2020/2/27,7,晴,乾燥
負傷,神戸市西区,2020/2/27,9,曇,乾燥
負傷,神戸市西区,2020/2/27,6,晴,乾燥
負傷,神戸市西区,2020/2/27,6,晴,乾燥
負傷,神戸市西区,2020/2/27,18,晴,乾燥
負傷,神戸市中央区,2020/2/28,7,晴,乾燥
負傷,神戸市中央区,2020/2/28,18,晴,乾燥
負傷,神戸市灘区,2020/2/28,8,晴,乾燥
負傷,神戸市灘区,2020/2/28,9,晴,乾燥
負傷,神戸市北区,2020/2/28,10,晴,乾燥
負傷,神戸市長田区,2020/2/28,17,晴,乾燥
負傷,神戸市須磨区,2020/2/28,23,曇,乾燥
負傷,神戸市垂水区,2020/2/28,16,晴,乾燥
負傷,神戸市西区,2020/2/28,9,晴,乾燥
負傷,神戸市西区,2020/2/28,6,晴,乾燥
負傷,神戸市中央区,2020/2/29,13,雨,湿潤
負傷,神戸市中央区,2020/2/29,19,雨,湿潤
負傷,神戸市中央区,2020/2/29,18,晴,乾燥
負傷,神戸市灘区,2020/2/29,15,雨,湿潤
負傷,神戸市灘区,2020/2/29,17,雨,湿潤
負傷,神戸市兵庫区,2020/2/29,3,晴,乾燥
負傷,神戸市長田区,2020/2/29,13,雨,湿潤
負傷,神戸市長田区,2020/2/29,8,雨,湿潤
負傷,神戸市須磨区,2020/2/29,10,曇,乾燥
負傷,神戸市垂水区,2020/2/29,6,晴,乾燥
負傷,神戸市垂水区,2020/2/29,17,雨,湿潤
負傷,神戸市西区,2020/2/29,20,雨,湿潤
負傷,神戸市東灘区,2020/3/1,14,晴,乾燥
負傷,神戸市兵庫区,2020/3/1,13,晴,乾燥
負傷,神戸市北区,2020/3/1,11,晴,乾燥
負傷,神戸市北区,2020/3/1,16,曇,乾燥
負傷,神戸市長田区,2020/3/1,14,晴,乾燥
負傷,神戸市垂水区,2020/3/1,7,晴,乾燥
負傷,神戸市西区,2020/3/1,16,晴,乾燥
負傷,神戸市中央区,2020/3/2,8,晴,乾燥
負傷,神戸市中央区,2020/3/2,11,晴,乾燥
負傷,神戸市東灘区,2020/3/2,12,晴,乾燥
負傷,神戸市灘区,2020/3/2,0,曇,乾燥
負傷,神戸市灘区,2020/3/2,9,晴,乾燥
負傷,神戸市北区,2020/3/2,9,晴,乾燥
負傷,神戸市北区,2020/3/2,12,晴,乾燥
負傷,神戸市北区,2020/3/2,18,晴,乾燥
負傷,神戸市北区,2020/3/2,14,晴,乾燥
負傷,神戸市北区,2020/3/2,16,晴,乾燥
負傷,神戸市垂水区,2020/3/2,20,晴,乾燥
負傷,神戸市西区,2020/3/2,14,晴,乾燥
負傷,神戸市西区,2020/3/2,18,晴,乾燥
負傷,神戸市西区,2020/3/2,13,晴,乾燥
負傷,神戸市中央区,2020/3/3,10,晴,乾燥
負傷,神戸市垂水区,2020/3/3,7,晴,乾燥
負傷,神戸市西区,2020/3/3,8,晴,乾燥
負傷,神戸市西区,2020/3/3,10,晴,乾燥
負傷,神戸市西区,2020/3/3,13,晴,乾燥
負傷,神戸市西区,2020/3/3,17,晴,乾燥
負傷,神戸市西区,2020/3/3,9,晴,乾燥
負傷,神戸市東灘区,2020/3/4,10,雨,湿潤
負傷,神戸市東灘区,2020/3/4,23,曇,乾燥
負傷,神戸市灘区,2020/3/4,14,雨,湿潤
負傷,神戸市兵庫区,2020/3/4,10,雨,湿潤
負傷,神戸市兵庫区,2020/3/4,15,雨,湿潤
負傷,神戸市北区,2020/3/4,17,雨,湿潤
負傷,神戸市長田区,2020/3/4,14,雨,湿潤
負傷,神戸市須磨区,2020/3/4,8,雨,湿潤
負傷,神戸市須磨区,2020/3/4,13,雨,湿潤
負傷,神戸市須磨区,2020/3/4,8,雨,湿潤
負傷,神戸市垂水区,2020/3/4,18,曇,乾燥
負傷,神戸市西区,2020/3/4,10,雨,湿潤
負傷,神戸市西区,2020/3/4,13,雨,湿潤
負傷,神戸市中央区,2020/3/5,6,晴,乾燥
負傷,神戸市中央区,2020/3/5,16,晴,乾燥
負傷,神戸市中央区,2020/3/5,17,晴,乾燥
負傷,神戸市中央区,2020/3/5,8,曇,乾燥
負傷,神戸市中央区,2020/3/5,7,晴,乾燥
負傷,神戸市東灘区,2020/3/5,8,晴,乾燥
負傷,神戸市東灘区,2020/3/5,8,晴,乾燥
負傷,神戸市灘区,2020/3/5,11,晴,乾燥
負傷,神戸市兵庫区,2020/3/5,16,晴,乾燥
負傷,神戸市兵庫区,2020/3/5,19,晴,乾燥
負傷,神戸市長田区,2020/3/5,7,晴,乾燥
負傷,神戸市長田区,2020/3/5,12,晴,乾燥
負傷,神戸市須磨区,2020/3/5,8,晴,湿潤
負傷,神戸市須磨区,2020/3/5,9,曇,乾燥
負傷,神戸市西区,2020/3/5,7,晴,乾燥
負傷,神戸市西区,2020/3/5,10,晴,乾燥
負傷,神戸市西区,2020/3/5,14,晴,乾燥
負傷,神戸市西区,2020/3/5,18,晴,乾燥
負傷,神戸市中央区,2020/3/6,8,晴,乾燥
負傷,神戸市中央区,2020/3/6,18,晴,乾燥
負傷,神戸市中央区,2020/3/6,15,晴,乾燥
負傷,神戸市中央区,2020/3/6,20,晴,乾燥
負傷,神戸市東灘区,2020/3/6,13,晴,乾燥
負傷,神戸市東灘区,2020/3/6,16,晴,乾燥
負傷,神戸市東灘区,2020/3/6,17,晴,乾燥
負傷,神戸市東灘区,2020/3/6,18,晴,乾燥
負傷,神戸市灘区,2020/3/6,11,晴,乾燥
負傷,神戸市灘区,2020/3/6,22,晴,乾燥
負傷,神戸市灘区,2020/3/6,8,晴,乾燥
負傷,神戸市北区,2020/3/6,15,晴,乾燥
負傷,神戸市長田区,2020/3/6,15,晴,乾燥
負傷,神戸市長田区,2020/3/6,20,晴,乾燥
負傷,神戸市垂水区,2020/3/6,7,晴,乾燥
負傷,神戸市垂水区,2020/3/6,21,晴,乾燥
負傷,神戸市西区,2020/3/6,20,晴,乾燥
負傷,神戸市西区,2020/3/6,15,晴,乾燥
負傷,神戸市西区,2020/3/6,13,晴,乾燥
負傷,神戸市西区,2020/3/6,18,晴,乾燥
負傷,神戸市中央区,2020/3/7,9,晴,乾燥
負傷,神戸市中央区,2020/3/7,19,曇,湿潤
負傷,神戸市灘区,2020/3/7,10,晴,乾燥
負傷,神戸市灘区,2020/3/7,15,晴,乾燥
負傷,神戸市兵庫区,2020/3/7,9,晴,乾燥
負傷,神戸市西区,2020/3/7,12,晴,乾燥
負傷,神戸市西区,2020/3/7,16,曇,乾燥
負傷,神戸市西区,2020/3/7,13,晴,乾燥
負傷,神戸市中央区,2020/3/8,15,晴,乾燥
負傷,神戸市兵庫区,2020/3/8,13,曇,乾燥
負傷,神戸市北区,2020/3/8,14,曇,湿潤
負傷,神戸市長田区,2020/3/8,4,雨,湿潤
負傷,神戸市垂水区,2020/3/8,14,晴,乾燥
負傷,神戸市垂水区,2020/3/8,17,晴,乾燥
負傷,神戸市西区,2020/3/8,0,雨,湿潤
負傷,神戸市西区,2020/3/8,11,曇,乾燥
負傷,神戸市中央区,2020/3/9,23,晴,乾燥
負傷,神戸市中央区,2020/3/9,10,晴,乾燥
負傷,神戸市東灘区,2020/3/9,16,晴,乾燥
負傷,神戸市東灘区,2020/3/9,21,晴,乾燥
負傷,神戸市灘区,2020/3/9,9,晴,乾燥
負傷,神戸市北区,2020/3/9,7,晴,乾燥
負傷,神戸市垂水区,2020/3/9,17,晴,乾燥
負傷,神戸市垂水区,2020/3/9,7,晴,乾燥
負傷,神戸市西区,2020/3/9,7,晴,乾燥
負傷,神戸市西区,2020/3/9,7,晴,乾燥
負傷,神戸市西区,2020/3/9,19,晴,乾燥
負傷,神戸市中央区,2020/3/10,19,曇,乾燥
負傷,神戸市中央区,2020/3/10,18,曇,乾燥
負傷,神戸市東灘区,2020/3/10,17,曇,湿潤
負傷,神戸市北区,2020/3/10,15,雨,湿潤
負傷,神戸市長田区,2020/3/10,8,雨,湿潤
負傷,神戸市長田区,2020/3/10,12,曇,湿潤
負傷,神戸市長田区,2020/3/10,12,雨,湿潤
負傷,神戸市長田区,2020/3/10,5,雨,湿潤
負傷,神戸市須磨区,2020/3/10,13,曇,湿潤
負傷,神戸市垂水区,2020/3/10,19,曇,乾燥
負傷,神戸市西区,2020/3/10,5,雨,湿潤
負傷,神戸市西区,2020/3/10,12,曇,湿潤
負傷,神戸市西区,2020/3/10,16,曇,乾燥
負傷,神戸市中央区,2020/3/11,3,晴,乾燥
負傷,神戸市中央区,2020/3/11,3,晴,乾燥
負傷,神戸市中央区,2020/3/11,11,晴,乾燥
負傷,神戸市中央区,2020/3/11,8,晴,乾燥
負傷,神戸市東灘区,2020/3/11,8,晴,乾燥
負傷,神戸市兵庫区,2020/3/11,9,晴,乾燥
負傷,神戸市兵庫区,2020/3/11,17,晴,乾燥
負傷,神戸市北区,2020/3/11,18,晴,乾燥
負傷,神戸市長田区,2020/3/11,17,晴,乾燥
負傷,神戸市須磨区,2020/3/11,10,晴,乾燥
