accident,where,year,date,,time,whether,state
負傷,神戸市中央区,2017,1215,20171215,19,晴,乾燥
負傷,神戸市中央区,2017,1216,20171216,14,曇,乾燥
負傷,神戸市中央区,2017,1217,20171217,18,晴,乾燥
負傷,神戸市中央区,2017,1203,20171203,19,晴,乾燥
負傷,神戸市中央区,2017,1219,20171219,8,晴,乾燥
負傷,神戸市中央区,2017,1221,20171221,9,晴,乾燥
負傷,神戸市中央区,2017,1223,20171223,8,晴,乾燥
負傷,神戸市中央区,2017,1223,20171223,13,晴,乾燥
負傷,神戸市中央区,2017,1225,20171225,20,晴,乾燥
負傷,神戸市中央区,2017,1226,20171226,19,晴,乾燥
負傷,神戸市中央区,2017,1109,20171109,1,曇,乾燥
負傷,神戸市中央区,2017,1227,20171227,10,晴,乾燥
負傷,神戸市中央区,2017,1216,20171216,12,曇,乾燥
負傷,神戸市中央区,2017,1231,20171231,10,曇,乾燥
負傷,神戸市中央区,2016,1223,20161223,17,晴,乾燥
負傷,神戸市中央区,2016,1225,20161225,22,晴,乾燥
負傷,神戸市中央区,2016,1227,20161227,17,雨,湿潤
負傷,神戸市中央区,2017,0106,20170106,13,晴,乾燥
負傷,神戸市中央区,2017,0104,20170104,18,晴,乾燥
負傷,神戸市中央区,2017,0107,20170107,12,晴,乾燥
負傷,神戸市中央区,2016,1225,20161225,20,晴,乾燥
負傷,神戸市中央区,2017,0111,20170111,1,晴,乾燥
負傷,神戸市中央区,2017,0111,20170111,13,晴,乾燥
負傷,神戸市中央区,2017,0111,20170111,19,晴,乾燥
負傷,神戸市中央区,2017,0111,20170111,20,晴,乾燥
負傷,神戸市中央区,2016,1224,20161224,17,晴,乾燥
負傷,神戸市中央区,2017,0112,20170112,10,晴,乾燥
死亡,神戸市中央区,2017,0112,20170112,22,晴,乾燥
負傷,神戸市中央区,2017,0113,20170113,18,晴,乾燥
負傷,神戸市中央区,2017,0117,20170117,9,晴,乾燥
負傷,神戸市中央区,2017,0119,20170119,11,晴,乾燥
負傷,神戸市中央区,2017,0119,20170119,16,晴,乾燥
負傷,神戸市中央区,2017,0119,20170119,19,晴,乾燥
負傷,神戸市中央区,2017,0120,20170120,7,晴,乾燥
負傷,神戸市中央区,2017,0120,20170120,17,曇,乾燥
負傷,神戸市中央区,2017,0121,20170121,13,晴,乾燥
負傷,神戸市中央区,2017,0116,20170116,8,晴,乾燥
負傷,神戸市中央区,2017,0123,20170123,15,雪,湿潤
負傷,神戸市中央区,2017,0124,20170124,10,晴,乾燥
負傷,神戸市中央区,2017,0124,20170124,15,曇,乾燥
負傷,神戸市中央区,2017,0127,20170127,19,雨,湿潤
負傷,神戸市中央区,2017,0128,20170128,8,晴,乾燥
負傷,神戸市中央区,2017,0129,20170129,12,晴,乾燥
負傷,神戸市中央区,2017,0125,20170125,13,晴,乾燥
負傷,神戸市中央区,2017,0130,20170130,7,雨,湿潤
負傷,神戸市中央区,2017,0130,20170130,18,晴,乾燥
負傷,神戸市中央区,2017,0131,20170131,17,晴,乾燥
負傷,神戸市中央区,2017,0201,20170201,10,晴,乾燥
負傷,神戸市中央区,2017,0201,20170201,19,晴,乾燥
負傷,神戸市中央区,2017,0202,20170202,0,雨,湿潤
負傷,神戸市中央区,2017,0202,20170202,9,曇,乾燥
負傷,神戸市中央区,2017,0202,20170202,8,晴,乾燥
負傷,神戸市中央区,2017,0206,20170206,10,晴,乾燥
負傷,神戸市中央区,2016,0818,20160818,12,晴,乾燥
負傷,神戸市中央区,2017,0207,20170207,23,晴,乾燥
負傷,神戸市中央区,2017,0208,20170208,8,晴,乾燥
負傷,神戸市中央区,2017,0208,20170208,1,晴,乾燥
負傷,神戸市中央区,2017,0119,20170119,9,晴,乾燥
負傷,神戸市中央区,2017,0211,20170211,17,曇,乾燥
負傷,神戸市中央区,2017,0203,20170203,15,晴,乾燥
負傷,神戸市中央区,2017,0214,20170214,9,曇,乾燥
負傷,神戸市中央区,2017,0215,20170215,15,晴,乾燥
負傷,神戸市中央区,2017,0216,20170216,5,晴,乾燥
負傷,神戸市中央区,2017,0216,20170216,8,晴,乾燥
負傷,神戸市中央区,2017,0216,20170216,16,晴,乾燥
負傷,神戸市中央区,2017,0216,20170216,19,晴,乾燥
負傷,神戸市中央区,2017,0216,20170216,20,晴,乾燥
負傷,神戸市中央区,2017,0217,20170217,10,雨,湿潤
負傷,神戸市中央区,2017,0213,20170213,19,晴,乾燥
負傷,神戸市中央区,2017,0218,20170218,18,晴,乾燥
負傷,神戸市中央区,2017,0219,20170219,16,晴,乾燥
負傷,神戸市中央区,2017,0220,20170220,5,晴,乾燥
負傷,神戸市中央区,2017,0221,20170221,10,晴,乾燥
負傷,神戸市中央区,2017,0221,20170221,9,晴,乾燥
負傷,神戸市中央区,2017,0221,20170221,17,晴,乾燥
負傷,神戸市中央区,2017,0223,20170223,12,曇,乾燥
負傷,神戸市中央区,2017,0224,20170224,11,曇,乾燥
負傷,神戸市中央区,2017,0224,20170224,8,晴,乾燥
負傷,神戸市中央区,2017,0221,20170221,0,晴,乾燥
負傷,神戸市中央区,2017,0226,20170226,21,晴,乾燥
負傷,神戸市中央区,2017,0227,20170227,18,晴,乾燥
負傷,神戸市中央区,2017,0228,20170228,12,晴,乾燥
負傷,神戸市中央区,2017,0228,20170228,12,晴,乾燥
負傷,神戸市中央区,2017,0228,20170228,17,晴,乾燥
負傷,神戸市中央区,2017,0228,20170228,23,晴,乾燥
負傷,神戸市中央区,2017,0301,20170301,20,晴,乾燥
負傷,神戸市中央区,2017,0301,20170301,22,晴,乾燥
負傷,神戸市中央区,2017,0302,20170302,12,晴,乾燥
負傷,神戸市中央区,2017,0303,20170303,3,晴,乾燥
負傷,神戸市中央区,2017,0308,20170308,16,晴,乾燥
負傷,神戸市中央区,2017,0308,20170308,18,晴,乾燥
負傷,神戸市中央区,2017,0308,20170308,8,晴,乾燥
負傷,神戸市中央区,2017,0309,20170309,15,晴,乾燥
負傷,神戸市中央区,2017,0220,20170220,15,雨,湿潤
負傷,神戸市中央区,2017,0311,20170311,16,晴,乾燥
負傷,神戸市中央区,2017,0312,20170312,0,晴,乾燥
負傷,神戸市中央区,2017,0312,20170312,12,晴,乾燥
負傷,神戸市中央区,2017,0313,20170313,13,曇,乾燥
負傷,神戸市中央区,2017,0314,20170314,11,晴,乾燥
負傷,神戸市中央区,2017,0316,20170316,20,晴,乾燥
負傷,神戸市中央区,2017,0320,20170320,16,曇,乾燥
負傷,神戸市中央区,2017,0320,20170320,21,雨,湿潤
負傷,神戸市中央区,2017,0321,20170321,3,雨,湿潤
負傷,神戸市中央区,2017,0324,20170324,11,晴,乾燥
負傷,神戸市中央区,2017,0325,20170325,9,晴,乾燥
負傷,神戸市中央区,2017,0314,20170314,11,晴,乾燥
負傷,神戸市中央区,2017,0325,20170325,19,晴,乾燥
負傷,神戸市中央区,2017,0326,20170326,16,雨,湿潤
負傷,神戸市中央区,2016,1223,20161223,18,晴,乾燥
負傷,神戸市中央区,2017,0328,20170328,16,晴,乾燥
負傷,神戸市中央区,2017,0328,20170328,18,晴,乾燥
負傷,神戸市中央区,2017,0328,20170328,19,晴,乾燥
負傷,神戸市中央区,2017,0330,20170330,0,晴,乾燥
負傷,神戸市中央区,2017,0330,20170330,11,晴,乾燥
負傷,神戸市中央区,2017,0329,20170329,22,晴,乾燥
負傷,神戸市中央区,2017,0331,20170331,6,晴,乾燥
負傷,神戸市中央区,2017,0331,20170331,8,曇,乾燥
負傷,神戸市中央区,2017,0331,20170331,11,雨,湿潤
負傷,神戸市中央区,2017,0331,20170331,16,雨,湿潤
負傷,神戸市中央区,2017,0402,20170402,11,晴,乾燥
負傷,神戸市中央区,2017,0402,20170402,14,晴,乾燥
負傷,神戸市中央区,2017,0403,20170403,10,晴,乾燥
負傷,神戸市中央区,2017,0404,20170404,7,晴,乾燥
負傷,神戸市中央区,2017,0405,20170405,10,晴,乾燥
負傷,神戸市中央区,2017,0405,20170405,17,晴,乾燥
負傷,神戸市中央区,2017,0405,20170405,21,晴,乾燥
負傷,神戸市中央区,2017,0406,20170406,10,曇,乾燥
負傷,神戸市中央区,2017,0408,20170408,3,雨,湿潤
負傷,神戸市中央区,2017,0408,20170408,15,雨,湿潤
負傷,神戸市中央区,2017,0329,20170329,1,晴,乾燥
負傷,神戸市中央区,2017,0410,20170410,11,曇,乾燥
負傷,神戸市中央区,2017,0410,20170410,15,曇,乾燥
負傷,神戸市中央区,2017,0411,20170411,12,雨,湿潤
負傷,神戸市中央区,2017,0411,20170411,15,雨,湿潤
負傷,神戸市中央区,2017,0414,20170414,11,晴,乾燥
負傷,神戸市中央区,2017,0415,20170415,12,曇,乾燥
負傷,神戸市中央区,2017,0415,20170415,12,晴,乾燥
負傷,神戸市中央区,2017,0415,20170415,13,晴,乾燥
負傷,神戸市中央区,2017,0418,20170418,11,晴,乾燥
負傷,神戸市中央区,2017,0419,20170419,14,晴,乾燥
負傷,神戸市中央区,2017,0419,20170419,20,晴,乾燥
負傷,神戸市中央区,2017,0420,20170420,14,曇,乾燥
負傷,神戸市中央区,2017,0419,20170419,5,晴,乾燥
負傷,神戸市中央区,2017,0322,20170322,10,晴,乾燥
負傷,神戸市中央区,2017,0422,20170422,13,晴,乾燥
負傷,神戸市中央区,2017,0418,20170418,8,晴,乾燥
負傷,神戸市中央区,2017,0422,20170422,19,晴,乾燥
負傷,神戸市中央区,2017,0423,20170423,18,晴,乾燥
負傷,神戸市中央区,2017,0426,20170426,14,雨,湿潤
負傷,神戸市中央区,2017,0426,20170426,19,雨,湿潤
負傷,神戸市中央区,2017,0427,20170427,11,晴,乾燥
負傷,神戸市中央区,2017,0314,20170314,11,晴,乾燥
負傷,神戸市中央区,2017,0501,20170501,10,晴,乾燥
負傷,神戸市中央区,2017,0501,20170501,12,晴,乾燥
負傷,神戸市中央区,2017,0504,20170504,14,晴,乾燥
負傷,神戸市中央区,2017,0504,20170504,16,晴,乾燥
負傷,神戸市中央区,2017,0505,20170505,10,晴,乾燥
負傷,神戸市中央区,2017,0504,20170504,16,晴,乾燥
負傷,神戸市中央区,2017,0421,20170421,20,曇,乾燥
負傷,神戸市中央区,2017,0507,20170507,18,晴,乾燥
負傷,神戸市中央区,2017,0510,20170510,16,晴,乾燥
負傷,神戸市中央区,2017,0510,20170510,18,晴,乾燥
負傷,神戸市中央区,2017,0423,20170423,10,晴,乾燥
負傷,神戸市中央区,2017,0513,20170513,14,曇,湿潤
負傷,神戸市中央区,2017,0513,20170513,17,曇,乾燥
負傷,神戸市中央区,2017,0514,20170514,18,晴,乾燥
負傷,神戸市中央区,2017,0515,20170515,11,晴,乾燥
負傷,神戸市中央区,2017,0515,20170515,17,晴,乾燥
負傷,神戸市中央区,2017,0516,20170516,12,晴,乾燥
負傷,神戸市中央区,2017,0516,20170516,19,晴,乾燥
負傷,神戸市中央区,2017,0517,20170517,10,晴,乾燥
負傷,神戸市中央区,2017,0519,20170519,14,晴,乾燥
負傷,神戸市中央区,2017,0520,20170520,16,晴,乾燥
負傷,神戸市中央区,2017,0522,20170522,0,晴,乾燥
負傷,神戸市中央区,2017,0513,20170513,9,雨,湿潤
負傷,神戸市中央区,2017,0522,20170522,6,晴,乾燥
負傷,神戸市中央区,2017,0513,20170513,9,雨,湿潤
負傷,神戸市中央区,2017,0522,20170522,9,晴,乾燥
負傷,神戸市中央区,2017,0523,20170523,12,晴,乾燥
負傷,神戸市中央区,2017,0523,20170523,16,晴,乾燥
負傷,神戸市中央区,2017,0525,20170525,9,雨,湿潤
負傷,神戸市中央区,2017,0525,20170525,11,晴,乾燥
負傷,神戸市中央区,2017,0526,20170526,7,晴,乾燥
負傷,神戸市中央区,2017,0526,20170526,15,晴,乾燥
負傷,神戸市中央区,2017,0527,20170527,12,晴,乾燥
負傷,神戸市中央区,2017,0523,20170523,15,晴,乾燥
負傷,神戸市中央区,2017,0530,20170530,11,晴,乾燥
負傷,神戸市中央区,2017,0530,20170530,23,晴,乾燥
負傷,神戸市中央区,2017,0410,20170410,11,晴,乾燥
負傷,神戸市中央区,2017,0601,20170601,14,晴,乾燥
負傷,神戸市中央区,2017,0601,20170601,18,晴,乾燥
負傷,神戸市中央区,2017,0601,20170601,13,晴,乾燥
負傷,神戸市中央区,2017,0602,20170602,0,晴,乾燥
負傷,神戸市中央区,2017,0602,20170602,18,晴,乾燥
負傷,神戸市中央区,2017,0604,20170604,13,晴,乾燥
負傷,神戸市中央区,2017,0605,20170605,8,晴,乾燥
負傷,神戸市中央区,2017,0605,20170605,20,晴,乾燥
負傷,神戸市中央区,2017,0607,20170607,1,晴,乾燥
負傷,神戸市中央区,2017,0607,20170607,9,晴,乾燥
負傷,神戸市中央区,2017,0607,20170607,10,雨,湿潤
負傷,神戸市中央区,2017,0609,20170609,15,晴,乾燥
負傷,神戸市中央区,2017,0609,20170609,23,晴,乾燥
負傷,神戸市中央区,2017,0610,20170610,9,晴,乾燥
負傷,神戸市中央区,2017,0608,20170608,3,晴,乾燥
負傷,神戸市中央区,2017,0612,20170612,1,晴,乾燥
負傷,神戸市中央区,2017,0612,20170612,12,晴,乾燥
負傷,神戸市中央区,2017,0502,20170502,15,晴,乾燥
負傷,神戸市中央区,2017,0614,20170614,6,晴,乾燥
負傷,神戸市中央区,2017,0614,20170614,6,晴,乾燥
負傷,神戸市中央区,2017,0613,20170613,10,晴,乾燥
負傷,神戸市中央区,2017,0614,20170614,10,晴,乾燥
負傷,神戸市中央区,2017,0614,20170614,15,晴,乾燥
負傷,神戸市中央区,2017,0614,20170614,17,晴,乾燥
負傷,神戸市中央区,2017,0615,20170615,7,晴,乾燥
負傷,神戸市中央区,2017,0615,20170615,15,晴,乾燥
負傷,神戸市中央区,2017,0615,20170615,22,晴,乾燥
負傷,神戸市中央区,2017,0617,20170617,0,晴,乾燥
負傷,神戸市中央区,2017,0611,20170611,10,晴,乾燥
負傷,神戸市中央区,2017,0619,20170619,9,晴,乾燥
死亡,神戸市中央区,2017,0621,20170621,3,雨,湿潤
負傷,神戸市中央区,2017,0621,20170621,11,雨,湿潤
負傷,神戸市中央区,2017,0621,20170621,20,曇,乾燥
負傷,神戸市中央区,2017,0622,20170622,5,晴,乾燥
負傷,神戸市中央区,2017,0622,20170622,8,晴,乾燥
負傷,神戸市中央区,2017,0624,20170624,13,曇,乾燥
負傷,神戸市中央区,2017,0625,20170625,21,曇,乾燥
負傷,神戸市中央区,2017,0626,20170626,19,晴,乾燥
負傷,神戸市中央区,2017,0621,20170621,8,曇,乾燥
負傷,神戸市中央区,2017,0627,20170627,8,曇,乾燥
負傷,神戸市中央区,2017,0627,20170627,20,雨,湿潤
負傷,神戸市中央区,2017,0628,20170628,17,晴,乾燥
負傷,神戸市中央区,2017,0630,20170630,19,晴,乾燥
負傷,神戸市中央区,2017,0625,20170625,0,雨,湿潤
負傷,神戸市中央区,2017,0702,20170702,3,晴,乾燥
負傷,神戸市中央区,2017,0703,20170703,10,晴,乾燥
負傷,神戸市中央区,2017,0703,20170703,16,晴,乾燥
負傷,神戸市中央区,2017,0703,20170703,19,晴,乾燥
負傷,神戸市中央区,2017,0704,20170704,13,雨,湿潤
負傷,神戸市中央区,2017,0705,20170705,11,雨,湿潤
負傷,神戸市中央区,2017,0705,20170705,22,晴,乾燥
負傷,神戸市中央区,2017,0706,20170706,8,晴,乾燥
負傷,神戸市中央区,2017,0701,20170701,9,曇,乾燥
負傷,神戸市中央区,2017,0708,20170708,0,晴,乾燥
負傷,神戸市中央区,2017,0708,20170708,9,晴,乾燥
負傷,神戸市中央区,2017,0703,20170703,14,晴,乾燥
負傷,神戸市中央区,2017,0711,20170711,10,晴,乾燥
負傷,神戸市中央区,2017,0713,20170713,0,晴,乾燥
負傷,神戸市中央区,2017,0713,20170713,0,晴,乾燥
負傷,神戸市中央区,2017,0713,20170713,14,晴,乾燥
負傷,神戸市中央区,2017,0714,20170714,10,晴,乾燥
負傷,神戸市中央区,2017,0716,20170716,3,晴,乾燥
負傷,神戸市中央区,2017,0717,20170717,15,晴,乾燥
負傷,神戸市中央区,2017,0718,20170718,8,曇,乾燥
負傷,神戸市中央区,2017,0718,20170718,13,晴,乾燥
負傷,神戸市中央区,2017,0719,20170719,7,晴,乾燥
負傷,神戸市中央区,2017,0718,20170718,23,晴,乾燥
負傷,神戸市中央区,2017,0721,20170721,9,晴,乾燥
負傷,神戸市中央区,2017,0715,20170715,1,晴,乾燥
負傷,神戸市中央区,2017,0721,20170721,2,晴,乾燥
負傷,神戸市中央区,2017,0722,20170722,18,晴,乾燥
負傷,神戸市中央区,2017,0723,20170723,13,曇,乾燥
負傷,神戸市中央区,2017,0723,20170723,14,曇,乾燥
負傷,神戸市中央区,2017,0724,20170724,14,晴,乾燥
負傷,神戸市中央区,2017,0724,20170724,16,晴,乾燥
負傷,神戸市中央区,2017,0724,20170724,21,晴,乾燥
負傷,神戸市中央区,2017,0725,20170725,13,晴,乾燥
負傷,神戸市中央区,2017,0727,20170727,11,晴,乾燥
負傷,神戸市中央区,2017,0731,20170731,0,晴,乾燥
負傷,神戸市中央区,2017,0802,20170802,10,晴,乾燥
負傷,神戸市中央区,2017,0714,20170714,20,晴,乾燥
負傷,神戸市中央区,2017,0803,20170803,4,晴,乾燥
負傷,神戸市中央区,2017,0803,20170803,19,晴,乾燥
負傷,神戸市中央区,2017,0803,20170803,23,晴,乾燥
負傷,神戸市中央区,2017,0803,20170803,22,晴,乾燥
負傷,神戸市中央区,2017,0804,20170804,9,晴,乾燥
負傷,神戸市中央区,2017,0806,20170806,9,晴,乾燥
負傷,神戸市中央区,2017,0806,20170806,17,晴,乾燥
負傷,神戸市中央区,2017,0807,20170807,9,雨,湿潤
負傷,神戸市中央区,2017,0808,20170808,10,曇,乾燥
負傷,神戸市中央区,2017,0704,20170704,17,晴,湿潤
負傷,神戸市中央区,2017,0806,20170806,15,晴,乾燥
負傷,神戸市中央区,2017,0810,20170810,15,晴,乾燥
負傷,神戸市中央区,2017,0726,20170726,14,晴,乾燥
負傷,神戸市中央区,2017,0811,20170811,9,晴,乾燥
負傷,神戸市中央区,2017,0811,20170811,16,晴,乾燥
負傷,神戸市中央区,2017,0812,20170812,18,晴,乾燥
負傷,神戸市中央区,2017,0814,20170814,18,曇,乾燥
負傷,神戸市中央区,2017,0815,20170815,0,雨,湿潤
負傷,神戸市中央区,2017,0716,20170716,18,晴,乾燥
負傷,神戸市中央区,2017,0711,20170711,1,曇,湿潤
負傷,神戸市中央区,2017,0816,20170816,9,晴,乾燥
負傷,神戸市中央区,2017,0816,20170816,12,晴,乾燥
負傷,神戸市中央区,2017,0816,20170816,13,晴,乾燥
負傷,神戸市中央区,2017,0818,20170818,10,晴,乾燥
負傷,神戸市中央区,2017,0818,20170818,15,晴,乾燥
負傷,神戸市中央区,2017,0818,20170818,19,晴,乾燥
負傷,神戸市中央区,2017,0730,20170730,8,曇,乾燥
負傷,神戸市中央区,2017,0819,20170819,12,晴,乾燥
負傷,神戸市中央区,2017,0821,20170821,8,晴,乾燥
負傷,神戸市中央区,2017,0821,20170821,9,晴,乾燥
負傷,神戸市中央区,2017,0821,20170821,16,晴,乾燥
負傷,神戸市中央区,2017,0822,20170822,12,晴,乾燥
負傷,神戸市中央区,2017,0822,20170822,18,晴,乾燥
負傷,神戸市中央区,2017,0823,20170823,8,晴,乾燥
負傷,神戸市中央区,2017,0824,20170824,12,晴,乾燥
負傷,神戸市中央区,2017,0825,20170825,7,晴,乾燥
負傷,神戸市中央区,2017,0825,20170825,13,晴,乾燥
負傷,神戸市中央区,2017,0826,20170826,1,晴,乾燥
負傷,神戸市中央区,2017,0826,20170826,10,晴,乾燥
負傷,神戸市中央区,2017,0826,20170826,11,晴,乾燥
負傷,神戸市中央区,2017,0826,20170826,5,曇,湿潤
負傷,神戸市中央区,2017,0827,20170827,10,晴,乾燥
負傷,神戸市中央区,2017,0818,20170818,18,晴,乾燥
負傷,神戸市中央区,2017,0829,20170829,10,晴,乾燥
負傷,神戸市中央区,2017,0829,20170829,14,晴,乾燥
負傷,神戸市中央区,2017,0831,20170831,0,晴,乾燥
負傷,神戸市中央区,2017,0831,20170831,6,晴,乾燥
負傷,神戸市中央区,2017,0901,20170901,10,晴,乾燥
負傷,神戸市中央区,2017,0903,20170903,16,晴,乾燥
負傷,神戸市中央区,2017,0831,20170831,22,晴,乾燥
負傷,神戸市中央区,2017,0906,20170906,19,晴,乾燥
負傷,神戸市中央区,2017,0907,20170907,18,雨,湿潤
負傷,神戸市中央区,2017,0904,20170904,14,晴,乾燥
負傷,神戸市中央区,2017,0710,20170710,17,晴,乾燥
負傷,神戸市中央区,2017,0910,20170910,10,晴,乾燥
負傷,神戸市中央区,2017,0913,20170913,17,晴,乾燥
負傷,神戸市中央区,2017,0913,20170913,18,晴,乾燥
負傷,神戸市中央区,2017,0604,20170604,20,晴,乾燥
負傷,神戸市中央区,2017,0916,20170916,10,雨,湿潤
負傷,神戸市中央区,2017,0916,20170916,19,曇,乾燥
